r,theta,gamma11,gamma12,gamma13,gamma22,gamma23,gamma33,K11,K12,K13,K22,K23,K33,Gamma_0_0_0,Gamma_0_0_1,Gamma_0_0_2,Gamma_0_1_0,Gamma_0_1_1,Gamma_0_1_2,Gamma_0_2_0,Gamma_0_2_1,Gamma_0_2_2,Gamma_1_0_0,Gamma_1_0_1,Gamma_1_0_2,Gamma_1_1_0,Gamma_1_1_1,Gamma_1_1_2,Gamma_1_2_0,Gamma_1_2_1,Gamma_1_2_2,Gamma_2_0_0,Gamma_2_0_1,Gamma_2_0_2,Gamma_2_1_0,Gamma_2_1_1,Gamma_2_1_2,Gamma_2_2_0,Gamma_2_2_1,Gamma_2_2_2
2.72,0.628319,2.86395,0,0,7.92855,0,2.90227,0,0,0,0,0,0,-0.27941,0.0485492,-0.0485492,-0.0485492,0.949738,0.949738,0.949738,0.949738,0.324436,-0.0175369,0.343064,-0.343064,-0.343064,-0.0485492,-0.0485492,-0.0485492,-0.0485492,0.515437,0,0,0,0,0,0,0,0,0
2.72,0.659734,2.85512,0,0,7.90412,0,3.1622,0,0,0,0,0,0,-0.278343,0.0495967,-0.0495967,-0.0495967,0.952674,0.952674,0.952674,0.952674,0.353458,-0.0179153,0.344124,-0.344124,-0.344124,-0.0495967,-0.0495967,-0.0495967,-0.0495967,0.528765,0,0,0,0,0,0,0,0,0
2.72,0.69115,2.84615,0,0,7.87929,0,3.42747,0,0,0,0,0,0,-0.277252,0.0504569,-0.0504569,-0.0504569,0.955676,0.955676,0.955676,0.955676,0.383062,-0.018226,0.345209,-0.345209,-0.345209,-0.0504569,-0.0504569,-0.0504569,-0.0504569,0.540239,0,0,0,0,0,0,0,0,0
2.72,0.722566,2.83708,0,0,7.85416,0,3.69711,0,0,0,0,0,0,-0.27614,0.0511248,-0.0511248,-0.0511248,0.958734,0.958734,0.958734,0.958734,0.413137,-0.0184673,0.346313,-0.346313,-0.346313,-0.0511248,-0.0511248,-0.0511248,-0.0511248,0.549774,0,0,0,0,0,0,0,0,0
2.72,0.753982,2.82793,0,0,7.82883,0,3.97009,0,0,0,0,0,0,-0.275013,0.0515958,-0.0515958,-0.0515958,0.961836,0.961836,0.961836,0.961836,0.443566,-0.0186374,0.347434,-0.347434,-0.347434,-0.0515958,-0.0515958,-0.0515958,-0.0515958,0.557288,0,0,0,0,0,0,0,0,0
2.72,0.785398,2.81874,0,0,7.8034,0,4.24537,0,0,0,0,0,0,-0.273874,0.0518663,-0.0518663,-0.0518663,0.96497,0.96497,0.96497,0.96497,0.47423,-0.0187351,0.348566,-0.348566,-0.348566,-0.0518663,-0.0518663,-0.0518663,-0.0518663,0.562704,0,0,0,0,0,0,0,0,0
2.72,0.816814,2.80955,0,0,7.77797,0,4.52188,0,0,0,0,0,0,-0.272727,0.0519332,-0.0519332,-0.0519332,0.968125,0.968125,0.968125,0.968125,0.505006,-0.0187593,0.349706,-0.349706,-0.349706,-0.0519332,-0.0519332,-0.0519332,-0.0519332,0.565953,0,0,0,0,0,0,0,0,0
2.72,0.84823,2.8004,0,0,7.75264,0,4.79854,0,0,0,0,0,0,-0.271578,0.0517942,-0.0517942,-0.0517942,0.971288,0.971288,0.971288,0.971288,0.535773,-0.0187091,0.350848,-0.350848,-0.350848,-0.0517942,-0.0517942,-0.0517942,-0.0517942,0.566969,0,0,0,0,0,0,0,0,0
2.72,0.879646,2.79133,0,0,7.72751,0,5.07424,0,0,0,0,0,0,-0.27043,0.051448,-0.051448,-0.051448,0.974447,0.974447,0.974447,0.974447,0.566404,-0.018584,0.351989,-0.351989,-0.351989,-0.051448,-0.051448,-0.051448,-0.051448,0.565697,0,0,0,0,0,0,0,0,0
2.72,0.911062,2.78236,0,0,7.70268,0,5.34787,0,0,0,0,0,0,-0.269288,0.0508937,-0.0508937,-0.0508937,0.977588,0.977588,0.977588,0.977588,0.596775,-0.0183838,0.353124,-0.353124,-0.353124,-0.0508937,-0.0508937,-0.0508937,-0.0508937,0.562088,0,0,0,0,0,0,0,0,0
2.72,0.942478,2.77353,0,0,7.67825,0,5.61831,0,0,0,0,0,0,-0.268158,0.0501318,-0.0501318,-0.0501318,0.980699,0.980699,0.980699,0.980699,0.62676,-0.0181086,0.354247,-0.354247,-0.354247,-0.0501318,-0.0501318,-0.0501318,-0.0501318,0.556105,0,0,0,0,0,0,0,0,0
2.72,0.973894,2.76489,0,0,7.65431,0,5.88444,0,0,0,0,0,0,-0.267043,0.0491634,-0.0491634,-0.0491634,0.983766,0.983766,0.983766,0.983766,0.656234,-0.0177588,0.355355,-0.355355,-0.355355,-0.0491634,-0.0491634,-0.0491634,-0.0491634,0.547721,0,0,0,0,0,0,0,0,0
2.72,1.00531,2.75645,0,0,7.63096,0,6.14514,0,0,0,0,0,0,-0.265949,0.0479905,-0.0479905,-0.0479905,0.986776,0.986776,0.986776,0.986776,0.685072,-0.0173351,0.356443,-0.356443,-0.356443,-0.0479905,-0.0479905,-0.0479905,-0.0479905,0.536922,0,0,0,0,0,0,0,0,0
2.72,1.03673,2.74826,0,0,7.60829,0,6.39931,0,0,0,0,0,0,-0.26488,0.0466164,-0.0466164,-0.0466164,0.989716,0.989716,0.989716,0.989716,0.713154,-0.0168387,0.357505,-0.357505,-0.357505,-0.0466164,-0.0466164,-0.0466164,-0.0466164,0.523705,0,0,0,0,0,0,0,0,0
2.72,1.06814,2.74035,0,0,7.58639,0,6.64585,0,0,0,0,0,0,-0.263842,0.0450449,-0.0450449,-0.0450449,0.992573,0.992573,0.992573,0.992573,0.740358,-0.0162711,0.358537,-0.358537,-0.358537,-0.0450449,-0.0450449,-0.0450449,-0.0450449,0.508081,0,0,0,0,0,0,0,0,0
2.72,1.09956,2.73275,0,0,7.56535,0,6.88368,0,0,0,0,0,0,-0.262839,0.0432811,-0.0432811,-0.0432811,0.995334,0.995334,0.995334,0.995334,0.766568,-0.015634,0.359534,-0.359534,-0.359534,-0.0432811,-0.0432811,-0.0432811,-0.0432811,0.490078,0,0,0,0,0,0,0,0,0
2.72,1.13097,2.72549,0,0,7.54524,0,7.11176,0,0,0,0,0,0,-0.261875,0.041331,-0.041331,-0.041331,0.997986,0.997986,0.997986,0.997986,0.79167,-0.0149296,0.360492,-0.360492,-0.360492,-0.041331,-0.041331,-0.041331,-0.041331,0.469737,0,0,0,0,0,0,0,0,0
2.72,1.16239,2.7186,0,0,7.52616,0,7.32907,0,0,0,0,0,0,-0.260955,0.0392017,-0.0392017,-0.0392017,1.00052,1.00052,1.00052,1.00052,0.815557,-0.0141604,0.361406,-0.361406,-0.361406,-0.0392017,-0.0392017,-0.0392017,-0.0392017,0.447115,0,0,0,0,0,0,0,0,0
2.72,1.19381,2.7121,0,0,7.50817,0,7.53463,0,0,0,0,0,0,-0.260084,0.036901,-0.036901,-0.036901,1.00291,1.00291,1.00291,1.00291,0.838123,-0.0133294,0.362272,-0.362272,-0.362272,-0.036901,-0.036901,-0.036901,-0.036901,0.422286,0,0,0,0,0,0,0,0,0
2.72,1.22522,2.70602,0,0,7.49134,0,7.7275,0,0,0,0,0,0,-0.259265,0.034438,-0.034438,-0.034438,1.00517,1.00517,1.00517,1.00517,0.85927,-0.0124397,0.363086,-0.363086,-0.363086,-0.034438,-0.034438,-0.034438,-0.034438,0.39534,0,0,0,0,0,0,0,0,0
2.72,1.25664,2.70039,0,0,7.47575,0,7.9068,0,0,0,0,0,0,-0.258503,0.0318224,-0.0318224,-0.0318224,1.00726,1.00726,1.00726,1.00726,0.878905,-0.0114949,0.363843,-0.363843,-0.363843,-0.0318224,-0.0318224,-0.0318224,-0.0318224,0.366383,0,0,0,0,0,0,0,0,0
2.72,1.28805,2.69522,0,0,7.46145,0,8.07169,0,0,0,0,0,0,-0.257801,0.029065,-0.029065,-0.029065,1.00919,1.00919,1.00919,1.00919,0.896942,-0.0104989,0.364541,-0.364541,-0.364541,-0.029065,-0.029065,-0.029065,-0.029065,0.335537,0,0,0,0,0,0,0,0,0
2.72,1.31947,2.69054,0,0,7.4485,0,8.22141,0,0,0,0,0,0,-0.257164,0.0261774,-0.0261774,-0.0261774,1.01095,1.01095,1.01095,1.01095,0.913301,-0.00945577,0.365174,-0.365174,-0.365174,-0.0261774,-0.0261774,-0.0261774,-0.0261774,0.302939,0,0,0,0,0,0,0,0,0
2.72,1.35088,2.68637,0,0,7.43695,0,8.35524,0,0,0,0,0,0,-0.256593,0.0231718,-0.0231718,-0.0231718,1.01252,1.01252,1.01252,1.01252,0.927911,-0.00837009,0.365742,-0.365742,-0.365742,-0.0231718,-0.0231718,-0.0231718,-0.0231718,0.268743,0,0,0,0,0,0,0,0,0
2.72,1.3823,2.68272,0,0,7.42684,0,8.47256,0,0,0,0,0,0,-0.256092,0.0200613,-0.0200613,-0.0200613,1.0139,1.0139,1.0139,1.0139,0.940706,-0.00724655,0.366239,-0.366239,-0.366239,-0.0200613,-0.0200613,-0.0200613,-0.0200613,0.233115,0,0,0,0,0,0,0,0,0
2.72,1.41372,2.67961,0,0,7.41822,0,8.57281,0,0,0,0,0,0,-0.255664,0.0168598,-0.0168598,-0.0168598,1.01507,1.01507,1.01507,1.01507,0.95163,-0.00609008,0.366665,-0.366665,-0.366665,-0.0168598,-0.0168598,-0.0168598,-0.0168598,0.196233,0,0,0,0,0,0,0,0,0
2.72,1.44513,2.67704,0,0,7.41112,0,8.65549,0,0,0,0,0,0,-0.255311,0.0135814,-0.0135814,-0.0135814,1.01605,1.01605,1.01605,1.01605,0.960634,-0.00490585,0.367016,-0.367016,-0.367016,-0.0135814,-0.0135814,-0.0135814,-0.0135814,0.158289,0,0,0,0,0,0,0,0,0
2.72,1.47655,2.67504,0,0,7.40557,0,8.72022,0,0,0,0,0,0,-0.255034,0.0102409,-0.0102409,-0.0102409,1.01681,1.01681,1.01681,1.01681,0.967679,-0.0036992,0.367291,-0.367291,-0.367291,-0.0102409,-0.0102409,-0.0102409,-0.0102409,0.119482,0,0,0,0,0,0,0,0,0
2.72,1.50796,2.6736,0,0,7.40159,0,8.76668,0,0,0,0,0,0,-0.254835,0.00685347,-0.00685347,-0.00685347,1.01735,1.01735,1.01735,1.01735,0.972734,-0.00247561,0.367488,-0.367488,-0.367488,-0.00685347,-0.00685347,-0.00685347,-0.00685347,0.0800212,0,0,0,0,0,0,0,0,0
2.72,1.53938,2.67273,0,0,7.3992,0,8.79465,0,0,0,0,0,0,-0.254716,0.00343462,-0.00343462,-0.00343462,1.01768,1.01768,1.01768,1.01768,0.975776,-0.00124065,0.367607,-0.367607,-0.367607,-0.00343462,-0.00343462,-0.00343462,-0.00343462,0.040121,0,0,0,0,0,0,0,0,0
2.72,1.5708,2.67245,0,0,7.3984,0,8.80399,0,0,0,0,0,0,-0.254676,0,0,0,1.01779,1.01779,1.01779,1.01779,0.976791,0,0.367647,-0.367647,-0.367647,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.72,1.60221,2.67273,0,0,7.3992,0,8.79465,0,0,0,0,0,0,-0.254716,-0.00343462,0.00343462,0.00343462,1.01768,1.01768,1.01768,1.01768,0.975776,0.00124065,0.367607,-0.367607,-0.367607,0.00343462,0.00343462,0.00343462,0.00343462,-0.040121,0,0,0,0,0,0,0,0,0
2.72,1.63363,2.6736,0,0,7.40159,0,8.76668,0,0,0,0,0,0,-0.254835,-0.00685347,0.00685347,0.00685347,1.01735,1.01735,1.01735,1.01735,0.972734,0.00247561,0.367488,-0.367488,-0.367488,0.00685347,0.00685347,0.00685347,0.00685347,-0.0800212,0,0,0,0,0,0,0,0,0
2.72,1.66504,2.67504,0,0,7.40557,0,8.72022,0,0,0,0,0,0,-0.255034,-0.0102409,0.0102409,0.0102409,1.01681,1.01681,1.01681,1.01681,0.967679,0.0036992,0.367291,-0.367291,-0.367291,0.0102409,0.0102409,0.0102409,0.0102409,-0.119482,0,0,0,0,0,0,0,0,0
2.72,1.69646,2.67704,0,0,7.41112,0,8.65549,0,0,0,0,0,0,-0.255311,-0.0135814,0.0135814,0.0135814,1.01605,1.01605,1.01605,1.01605,0.960634,0.00490585,0.367016,-0.367016,-0.367016,0.0135814,0.0135814,0.0135814,0.0135814,-0.158289,0,0,0,0,0,0,0,0,0
2.72,1.72788,2.67961,0,0,7.41822,0,8.57281,0,0,0,0,0,0,-0.255664,-0.0168598,0.0168598,0.0168598,1.01507,1.01507,1.01507,1.01507,0.95163,0.00609008,0.366665,-0.366665,-0.366665,0.0168598,0.0168598,0.0168598,0.0168598,-0.196233,0,0,0,0,0,0,0,0,0
2.72,1.75929,2.68272,0,0,7.42684,0,8.47256,0,0,0,0,0,0,-0.256092,-0.0200613,0.0200613,0.0200613,1.0139,1.0139,1.0139,1.0139,0.940706,0.00724655,0.366239,-0.366239,-0.366239,0.0200613,0.0200613,0.0200613,0.0200613,-0.233115,0,0,0,0,0,0,0,0,0
2.72,1.79071,2.68637,0,0,7.43695,0,8.35524,0,0,0,0,0,0,-0.256593,-0.0231718,0.0231718,0.0231718,1.01252,1.01252,1.01252,1.01252,0.927911,0.00837009,0.365742,-0.365742,-0.365742,0.0231718,0.0231718,0.0231718,0.0231718,-0.268743,0,0,0,0,0,0,0,0,0
2.72,1.82212,2.69054,0,0,7.4485,0,8.22141,0,0,0,0,0,0,-0.257164,-0.0261774,0.0261774,0.0261774,1.01095,1.01095,1.01095,1.01095,0.913301,0.00945577,0.365174,-0.365174,-0.365174,0.0261774,0.0261774,0.0261774,0.0261774,-0.302939,0,0,0,0,0,0,0,0,0
2.72,1.85354,2.69522,0,0,7.46145,0,8.07169,0,0,0,0,0,0,-0.257801,-0.029065,0.029065,0.029065,1.00919,1.00919,1.00919,1.00919,0.896942,0.0104989,0.364541,-0.364541,-0.364541,0.029065,0.029065,0.029065,0.029065,-0.335537,0,0,0,0,0,0,0,0,0
2.72,1.88496,2.70039,0,0,7.47575,0,7.9068,0,0,0,0,0,0,-0.258503,-0.0318224,0.0318224,0.0318224,1.00726,1.00726,1.00726,1.00726,0.878905,0.0114949,0.363843,-0.363843,-0.363843,0.0318224,0.0318224,0.0318224,0.0318224,-0.366383,0,0,0,0,0,0,0,0,0
2.72,1.91637,2.70602,0,0,7.49134,0,7.7275,0,0,0,0,0,0,-0.259265,-0.034438,0.034438,0.034438,1.00517,1.00517,1.00517,1.00517,0.85927,0.0124397,0.363086,-0.363086,-0.363086,0.034438,0.034438,0.034438,0.034438,-0.39534,0,0,0,0,0,0,0,0,0
2.72,1.94779,2.7121,0,0,7.50817,0,7.53463,0,0,0,0,0,0,-0.260084,-0.036901,0.036901,0.036901,1.00291,1.00291,1.00291,1.00291,0.838123,0.0133294,0.362272,-0.362272,-0.362272,0.036901,0.036901,0.036901,0.036901,-0.422286,0,0,0,0,0,0,0,0,0
2.72,1.9792,2.7186,0,0,7.52616,0,7.32907,0,0,0,0,0,0,-0.260955,-0.0392017,0.0392017,0.0392017,1.00052,1.00052,1.00052,1.00052,0.815557,0.0141604,0.361406,-0.361406,-0.361406,0.0392017,0.0392017,0.0392017,0.0392017,-0.447115,0,0,0,0,0,0,0,0,0
2.72,2.01062,2.72549,0,0,7.54524,0,7.11176,0,0,0,0,0,0,-0.261875,-0.041331,0.041331,0.041331,0.997986,0.997986,0.997986,0.997986,0.79167,0.0149296,0.360492,-0.360492,-0.360492,0.041331,0.041331,0.041331,0.041331,-0.469737,0,0,0,0,0,0,0,0,0
2.72,2.04204,2.73275,0,0,7.56535,0,6.88368,0,0,0,0,0,0,-0.262839,-0.0432811,0.0432811,0.0432811,0.995334,0.995334,0.995334,0.995334,0.766568,0.015634,0.359534,-0.359534,-0.359534,0.0432811,0.0432811,0.0432811,0.0432811,-0.490078,0,0,0,0,0,0,0,0,0
2.72,2.07345,2.74035,0,0,7.58639,0,6.64585,0,0,0,0,0,0,-0.263842,-0.0450449,0.0450449,0.0450449,0.992573,0.992573,0.992573,0.992573,0.740358,0.0162711,0.358537,-0.358537,-0.358537,0.0450449,0.0450449,0.0450449,0.0450449,-0.508081,0,0,0,0,0,0,0,0,0
2.72,2.10487,2.74826,0,0,7.60829,0,6.39931,0,0,0,0,0,0,-0.26488,-0.0466164,0.0466164,0.0466164,0.989716,0.989716,0.989716,0.989716,0.713154,0.0168387,0.357505,-0.357505,-0.357505,0.0466164,0.0466164,0.0466164,0.0466164,-0.523705,0,0,0,0,0,0,0,0,0
2.72,2.13628,2.75645,0,0,7.63096,0,6.14514,0,0,0,0,0,0,-0.265949,-0.0479905,0.0479905,0.0479905,0.986776,0.986776,0.986776,0.986776,0.685072,0.0173351,0.356443,-0.356443,-0.356443,0.0479905,0.0479905,0.0479905,0.0479905,-0.536922,0,0,0,0,0,0,0,0,0
2.72,2.1677,2.76489,0,0,7.65431,0,5.88444,0,0,0,0,0,0,-0.267043,-0.0491634,0.0491634,0.0491634,0.983766,0.983766,0.983766,0.983766,0.656234,0.0177588,0.355355,-0.355355,-0.355355,0.0491634,0.0491634,0.0491634,0.0491634,-0.547721,0,0,0,0,0,0,0,0,0
2.72,2.19911,2.77353,0,0,7.67825,0,5.61831,0,0,0,0,0,0,-0.268158,-0.0501318,0.0501318,0.0501318,0.980699,0.980699,0.980699,0.980699,0.62676,0.0181086,0.354247,-0.354247,-0.354247,0.0501318,0.0501318,0.0501318,0.0501318,-0.556105,0,0,0,0,0,0,0,0,0
2.72,2.23053,2.78236,0,0,7.70268,0,5.34787,0,0,0,0,0,0,-0.269288,-0.0508937,0.0508937,0.0508937,0.977588,0.977588,0.977588,0.977588,0.596775,0.0183838,0.353124,-0.353124,-0.353124,0.0508937,0.0508937,0.0508937,0.0508937,-0.562088,0,0,0,0,0,0,0,0,0
2.72,2.26195,2.79133,0,0,7.72751,0,5.07424,0,0,0,0,0,0,-0.27043,-0.051448,0.051448,0.051448,0.974447,0.974447,0.974447,0.974447,0.566404,0.018584,0.351989,-0.351989,-0.351989,0.051448,0.051448,0.051448,0.051448,-0.565697,0,0,0,0,0,0,0,0,0
2.72,2.29336,2.8004,0,0,7.75264,0,4.79854,0,0,0,0,0,0,-0.271578,-0.0517942,0.0517942,0.0517942,0.971288,0.971288,0.971288,0.971288,0.535773,0.0187091,0.350848,-0.350848,-0.350848,0.0517942,0.0517942,0.0517942,0.0517942,-0.566969,0,0,0,0,0,0,0,0,0
2.72,2.32478,2.80955,0,0,7.77797,0,4.52188,0,0,0,0,0,0,-0.272727,-0.0519332,0.0519332,0.0519332,0.968125,0.968125,0.968125,0.968125,0.505006,0.0187593,0.349706,-0.349706,-0.349706,0.0519332,0.0519332,0.0519332,0.0519332,-0.565953,0,0,0,0,0,0,0,0,0
2.72,2.35619,2.81874,0,0,7.8034,0,4.24537,0,0,0,0,0,0,-0.273874,-0.0518663,0.0518663,0.0518663,0.96497,0.96497,0.96497,0.96497,0.47423,0.0187351,0.348566,-0.348566,-0.348566,0.0518663,0.0518663,0.0518663,0.0518663,-0.562704,0,0,0,0,0,0,0,0,0
2.72,2.38761,2.82793,0,0,7.82883,0,3.97009,0,0,0,0,0,0,-0.275013,-0.0515958,0.0515958,0.0515958,0.961836,0.961836,0.961836,0.961836,0.443566,0.0186374,0.347434,-0.347434,-0.347434,0.0515958,0.0515958,0.0515958,0.0515958,-0.557288,0,0,0,0,0,0,0,0,0
2.72,2.41903,2.83708,0,0,7.85416,0,3.69711,0,0,0,0,0,0,-0.27614,-0.0511248,0.0511248,0.0511248,0.958734,0.958734,0.958734,0.958734,0.413137,0.0184673,0.346313,-0.346313,-0.346313,0.0511248,0.0511248,0.0511248,0.0511248,-0.549774,0,0,0,0,0,0,0,0,0
2.72,2.45044,2.84615,0,0,7.87929,0,3.42747,0,0,0,0,0,0,-0.277252,-0.0504569,0.0504569,0.0504569,0.955676,0.955676,0.955676,0.955676,0.383062,0.018226,0.345209,-0.345209,-0.345209,0.0504569,0.0504569,0.0504569,0.0504569,-0.540239,0,0,0,0,0,0,0,0,0
2.72,2.48186,2.85512,0,0,7.90412,0,3.1622,0,0,0,0,0,0,-0.278343,-0.0495967,0.0495967,0.0495967,0.952674,0.952674,0.952674,0.952674,0.353458,0.0179153,0.344124,-0.344124,-0.344124,0.0495967,0.0495967,0.0495967,0.0495967,-0.528765,0,0,0,0,0,0,0,0,0
2.72,2.51327,2.86395,0,0,7.92855,0,2.90227,0,0,0,0,0,0,-0.27941,-0.0485492,0.0485492,0.0485492,0.949738,0.949738,0.949738,0.949738,0.324436,0.0175369,0.343064,-0.343064,-0.343064,0.0485492,0.0485492,0.0485492,0.0485492,-0.515437,0,0,0,0,0,0,0,0,0
2.72,2.54469,2.87259,0,0,7.95249,0,2.64865,0,0,0,0,0,0,-0.280449,-0.04732,0.04732,0.04732,0.946879,0.946879,0.946879,0.946879,0.296107,0.0170929,0.342031,-0.342031,-0.342031,0.04732,0.04732,0.04732,0.04732,-0.500343,0,0,0,0,0,0,0,0,0
2.72,2.57611,2.88103,0,0,7.97584,0,2.40226,0,0,0,0,0,0,-0.281456,-0.0459154,0.0459154,0.0459154,0.944107,0.944107,0.944107,0.944107,0.268577,0.0165855,0.34103,-0.34103,-0.34103,0.0459154,0.0459154,0.0459154,0.0459154,-0.483574,0,0,0,0,0,0,0,0,0
2.72,2.60752,2.88922,0,0,7.99851,0,2.16398,0,0,0,0,0,0,-0.282429,-0.0443421,0.0443421,0.0443421,0.941431,0.941431,0.941431,0.941431,0.241946,0.0160172,0.340063,-0.340063,-0.340063,0.0443421,0.0443421,0.0443421,0.0443421,-0.465222,0,0,0,0,0,0,0,0,0
2.72,2.63894,2.89713,0,0,8.02041,0,1.93465,0,0,0,0,0,0,-0.283363,-0.0426073,0.0426073,0.0426073,0.938861,0.938861,0.938861,0.938861,0.21631,0.0153906,0.339135,-0.339135,-0.339135,0.0426073,0.0426073,0.0426073,0.0426073,-0.44538,0,0,0,0,0,0,0,0,0
2.72,2.67035,2.90473,0,0,8.04145,0,1.71509,0,0,0,0,0,0,-0.284256,-0.0407186,0.0407186,0.0407186,0.936404,0.936404,0.936404,0.936404,0.191762,0.0147083,0.338247,-0.338247,-0.338247,0.0407186,0.0407186,0.0407186,0.0407186,-0.424143,0,0,0,0,0,0,0,0,0
2.72,2.70177,2.91199,0,0,8.06156,0,1.50605,0,0,0,0,0,0,-0.285105,-0.0386839,0.0386839,0.0386839,0.934069,0.934069,0.934069,0.934069,0.168388,0.0139734,0.337404,-0.337404,-0.337404,0.0386839,0.0386839,0.0386839,0.0386839,-0.401603,0,0,0,0,0,0,0,0,0
2.72,2.73319,2.91889,0,0,8.08064,0,1.30825,0,0,0,0,0,0,-0.285906,-0.0365117,0.0365117,0.0365117,0.931863,0.931863,0.931863,0.931863,0.146269,0.0131887,0.336607,-0.336607,-0.336607,0.0365117,0.0365117,0.0365117,0.0365117,-0.377854,0,0,0,0,0,0,0,0,0
2.72,2.7646,2.92538,0,0,8.09863,0,1.12236,0,0,0,0,0,0,-0.286659,-0.0342106,0.0342106,0.0342106,0.929793,0.929793,0.929793,0.929793,0.125482,0.0123575,0.335859,-0.335859,-0.335859,0.0342106,0.0342106,0.0342106,0.0342106,-0.35299,0,0,0,0,0,0,0,0,0
2.72,2.79602,2.93146,0,0,8.11546,0,0.949008,0,0,0,0,0,0,-0.287359,-0.0317896,0.0317896,0.0317896,0.927865,0.927865,0.927865,0.927865,0.106097,0.011483,0.335163,-0.335163,-0.335163,0.0317896,0.0317896,0.0317896,0.0317896,-0.327102,0,0,0,0,0,0,0,0,0
2.72,2.82743,2.93709,0,0,8.13105,0,0.788774,0,0,0,0,0,0,-0.288006,-0.0292578,0.0292578,0.0292578,0.926085,0.926085,0.926085,0.926085,0.0881797,0.0105685,0.33452,-0.33452,-0.33452,0.0292578,0.0292578,0.0292578,0.0292578,-0.300282,0,0,0,0,0,0,0,0,0
2.72,2.85885,2.94226,0,0,8.14535,0,0.642187,0,0,0,0,0,0,-0.288597,-0.0266246,0.0266246,0.0266246,0.924459,0.924459,0.924459,0.924459,0.071789,0.00961734,0.333933,-0.333933,-0.333933,0.0266246,0.0266246,0.0266246,0.0266246,-0.272619,0,0,0,0,0,0,0,0,0
2.72,2.89027,2.94694,0,0,8.1583,0,0.509728,0,0,0,0,0,0,-0.28913,-0.0238998,0.0238998,0.0238998,0.922992,0.922992,0.922992,0.922992,0.0569791,0.00863308,0.333403,-0.333403,-0.333403,0.0238998,0.0238998,0.0238998,0.0238998,-0.244202,0,0,0,0,0,0,0,0,0
2.72,2.92168,2.95111,0,0,8.16985,0,0.39183,0,0,0,0,0,0,-0.289605,-0.0210931,0.0210931,0.0210931,0.921687,0.921687,0.921687,0.921687,0.0437981,0.00761922,0.332931,-0.332931,-0.332931,0.0210931,0.0210931,0.0210931,0.0210931,-0.215119,0,0,0,0,0,0,0,0,0
2.72,2.9531,2.95476,0,0,8.17996,0,0.288875,0,0,0,0,0,0,-0.290018,-0.0182143,0.0182143,0.0182143,0.920548,0.920548,0.920548,0.920548,0.0322886,0.00657937,0.33252,-0.33252,-0.33252,0.0182143,0.0182143,0.0182143,0.0182143,-0.185455,0,0,0,0,0,0,0,0,0
2.72,2.98451,2.95787,0,0,8.18858,0,0.201196,0,0,0,0,0,0,-0.29037,-0.0152737,0.0152737,0.0152737,0.919579,0.919579,0.919579,0.919579,0.0224875,0.00551714,0.33217,-0.33217,-0.33217,0.0152737,0.0152737,0.0152737,0.0152737,-0.155297,0,0,0,0,0,0,0,0,0
2.72,3.01593,2.96044,0,0,8.19568,0,0.129074,0,0,0,0,0,0,-0.29066,-0.0122812,0.0122812,0.0122812,0.918783,0.918783,0.918783,0.918783,0.014426,0.00443623,0.331882,-0.331882,-0.331882,0.0122812,0.0122812,0.0122812,0.0122812,-0.124728,0,0,0,0,0,0,0,0,0
2.72,3.04734,2.96244,0,0,8.20123,0,0.0727388,0,0,0,0,0,0,-0.290886,-0.00924734,0.00924734,0.00924734,0.918161,0.918161,0.918161,0.918161,0.00812948,0.00334032,0.331658,-0.331658,-0.331658,0.00924734,0.00924734,0.00924734,0.00924734,-0.0938316,0,0,0,0,0,0,0,0,0
2.72,3.07876,2.96388,0,0,8.20521,0,0.0323712,0,0,0,0,0,0,-0.291048,-0.00618224,0.00618224,0.00618224,0.917716,0.917716,0.917716,0.917716,0.00361782,0.00223315,0.331497,-0.331497,-0.331497,0.00618224,0.00618224,0.00618224,0.00618224,-0.0626901,0,0,0,0,0,0,0,0,0
2.72,3.11018,2.96475,0,0,8.2076,0,0.00809922,0,0,0,0,0,0,-0.291145,-0.00309633,0.00309633,0.00309633,0.917448,0.917448,0.917448,0.917448,0.000905161,0.00111845,0.3314,-0.3314,-0.3314,0.00309633,0.00309633,0.00309633,0.00309633,-0.0313858,0,0,0,0,0,0,0,0,0
2.72,3.14159,2.96503,0,0,8.2084,0,8.49096e-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.8,0,2.83607,0,0,8.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.8,0.0314159,2.8358,0,0,8.6492,0,0.00853491,0,0,0,0,0,0,-0.267453,0.00293824,-0.00293824,-0.00293824,0.987374,0.987374,0.987374,0.987374,0.000974153,-0.000963358,0.323729,-0.323729,-0.323729,-0.00293824,-0.00293824,-0.00293824,-0.00293824,0.031385,0,0,0,0,0,0,0,0,0
2.8,0.0628319,2.83502,0,0,8.64681,0,0.0341121,0,0,0,0,0,0,-0.267363,0.00586651,-0.00586651,-0.00586651,0.987648,0.987648,0.987648,0.987648,0.00389353,-0.00192345,0.323819,-0.323819,-0.323819,-0.00586651,-0.00586651,-0.00586651,-0.00586651,0.0626859,0,0,0,0,0,0,0,0,0
