i,j,r,theta,rho
9,33,2.72,1.03673,0
9,34,2.72,1.06814,0
9,35,2.72,1.09956,0
9,36,2.72,1.13097,0
9,37,2.72,1.16239,0
9,38,2.72,1.19381,0
9,39,2.72,1.22522,0
9,40,2.72,1.25664,0
9,41,2.72,1.28805,0
9,42,2.72,1.31947,0
9,43,2.72,1.35088,0
9,44,2.72,1.3823,0
9,45,2.72,1.41372,0
9,46,2.72,1.44513,0
9,47,2.72,1.47655,0
9,48,2.72,1.50796,0
9,49,2.72,1.53938,0
9,50,2.72,1.5708,0
9,51,2.72,1.60221,0
9,52,2.72,1.63363,0
9,53,2.72,1.66504,0
9,54,2.72,1.69646,0
9,55,2.72,1.72788,0
9,56,2.72,1.75929,0
9,57,2.72,1.79071,0
9,58,2.72,1.82212,0
9,59,2.72,1.85354,0
9,60,2.72,1.88496,0
9,61,2.72,1.91637,0
9,62,2.72,1.94779,0
9,63,2.72,1.9792,0
9,64,2.72,2.01062,0
9,65,2.72,2.04204,0
9,66,2.72,2.07345,0
9,67,2.72,2.10487,0
9,68,2.72,2.13628,0
9,69,2.72,2.1677,0
9,70,2.72,2.19911,0
9,71,2.72,2.23053,0
9,72,2.72,2.26195,0
9,73,2.72,2.29336,0
9,74,2.72,2.32478,0
9,75,2.72,2.35619,0
9,76,2.72,2.38761,0
9,77,2.72,2.41903,0
9,78,2.72,2.45044,0
9,79,2.72,2.48186,0
9,80,2.72,2.51327,0
9,81,2.72,2.54469,0
9,82,2.72,2.57611,0
9,83,2.72,2.60752,0
9,84,2.72,2.63894,0
9,85,2.72,2.67035,0
9,86,2.72,2.70177,0
9,87,2.72,2.73319,0
9,88,2.72,2.7646,0
9,89,2.72,2.79602,0
9,90,2.72,2.82743,0
9,91,2.72,2.85885,0
9,92,2.72,2.89027,0
9,93,2.72,2.92168,0
9,94,2.72,2.9531,0
9,95,2.72,2.98451,0
9,96,2.72,3.01593,0
9,97,2.72,3.04734,0
9,98,2.72,3.07876,0
9,99,2.72,3.11018,0
9,100,2.72,3.14159,0
10,0,2.8,0,0
10,1,2.8,0.0314159,0
10,2,2.8,0.0628319,0
10,3,2.8,0.0942478,0
10,4,2.8,0.125664,0
10,5,2.8,0.15708,0
10,6,2.8,0.188496,0
10,7,2.8,0.219911,0
10,8,2.8,0.251327,0
10,9,2.8,0.282743,0
10,10,2.8,0.314159,0
10,11,2.8,0.345575,0
10,12,2.8,0.376991,0
10,13,2.8,0.408407,0
10,14,2.8,0.439823,0
10,15,2.8,0.471239,0
10,16,2.8,0.502655,0
10,17,2.8,0.534071,0
10,18,2.8,0.565487,0
10,19,2.8,0.596903,0
10,20,2.8,0.628319,0
10,21,2.8,0.659734,0
10,22,2.8,0.69115,0
10,23,2.8,0.722566,0
10,24,2.8,0.753982,0
10,25,2.8,0.785398,0
10,26,2.8,0.816814,0
10,27,2.8,0.84823,0
10,28,2.8,0.879646,0
10,29,2.8,0.911062,0
10,30,2.8,0.942478,0
10,31,2.8,0.973894,0
10,32,2.8,1.00531,0
10,33,2.8,1.03673,0
10,34,2.8,1.06814,0
10,35,2.8,1.09956,0
10,36,2.8,1.13097,0
10,37,2.8,1.16239,0
10,38,2.8,1.19381,0
10,39,2.8,1.22522,0
10,40,2.8,1.25664,0
10,41,2.8,1.28805,0
10,42,2.8,1.31947,0
10,43,2.8,1.35088,0
10,44,2.8,1.3823,0
10,45,2.8,1.41372,0
10,46,2.8,1.44513,0
10,47,2.8,1.47655,0
10,48,2.8,1.50796,0
10,49,2.8,1.53938,0
10,50,2.8,1.5708,0
10,51,2.8,1.60221,0
10,52,2.8,1.63363,0
10,53,2.8,1.66504,0
10,54,2.8,1.69646,0
10,55,2.8,1.72788,0
10,56,2.8,1.75929,0
10,57,2.8,1.79071,0
10,58,2.8,1.82212,0
10,59,2.8,1.85354,0
10,60,2.8,1.88496,0
10,61,2.8,1.91637,0
10,62,2.8,1.94779,0
10,63,2.8,1.9792,0
10,64,2.8,2.01062,0
10,65,2.8,2.04204,0
10,66,2.8,2.07345,0
10,67,2.8,2.10487,0
10,68,2.8,2.13628,0
10,69,2.8,2.1677,0
10,70,2.8,2.19911,0
10,71,2.8,2.23053,0
10,72,2.8,2.26195,0
10,73,2.8,2.29336,0
10,74,2.8,2.32478,0
10,75,2.8,2.35619,0
10,76,2.8,2.38761,0
10,77,2.8,2.41903,0
10,78,2.8,2.45044,0
10,79,2.8,2.48186,0
10,80,2.8,2.51327,0
10,81,2.8,2.54469,0
10,82,2.8,2.57611,0
10,83,2.8,2.60752,0
10,84,2.8,2.63894,0
10,85,2.8,2.67035,0
10,86,2.8,2.70177,0
10,87,2.8,2.73319,0
10,88,2.8,2.7646,0
10,89,2.8,2.79602,0
10,90,2.8,2.82743,0
10,91,2.8,2.85885,0
10,92,2.8,2.89027,0
10,93,2.8,2.92168,0
10,94,2.8,2.9531,0
10,95,2.8,2.98451,0
10,96,2.8,3.01593,0
10,97,2.8,3.04734,0
10,98,2.8,3.07876,0
10,99,2.8,3.11018,0
10,100,2.8,3.14159,0
11,0,2.88,0,0
11,1,2.88,0.0314159,0
11,2,2.88,0.0628319,0
11,3,2.88,0.0942478,0
11,4,2.88,0.125664,0
11,5,2.88,0.15708,0
11,6,2.88,0.188496,0
11,7,2.88,0.219911,0
11,8,2.88,0.251327,0
11,9,2.88,0.282743,0
11,10,2.88,0.314159,0
11,11,2.88,0.345575,0
11,12,2.88,0.376991,0
11,13,2.88,0.408407,0
11,14,2.88,0.439823,0
11,15,2.88,0.471239,0
11,16,2.88,0.502655,0
11,17,2.88,0.534071,0
11,18,2.88,0.565487,0
11,19,2.88,0.596903,0
11,20,2.88,0.628319,0
11,21,2.88,0.659734,0
11,22,2.88,0.69115,0
11,23,2.88,0.722566,0
11,24,2.88,0.753982,0
11,25,2.88,0.785398,0
11,26,2.88,0.816814,0
11,27,2.88,0.84823,0
11,28,2.88,0.879646,0
11,29,2.88,0.911062,0
11,30,2.88,0.942478,0
11,31,2.88,0.973894,0
11,32,2.88,1.00531,0
11,33,2.88,1.03673,0
11,34,2.88,1.06814,0
11,35,2.88,1.09956,0
11,36,2.88,1.13097,0
11,37,2.88,1.16239,0
11,38,2.88,1.19381,0
11,39,2.88,1.22522,0
11,40,2.88,1.25664,0
11,41,2.88,1.28805,0
11,42,2.88,1.31947,0
11,43,2.88,1.35088,0
11,44,2.88,1.3823,0
11,45,2.88,1.41372,0
11,46,2.88,1.44513,0
11,47,2.88,1.47655,0
11,48,2.88,1.50796,0
11,49,2.88,1.53938,0
11,50,2.88,1.5708,0
11,51,2.88,1.60221,0
11,52,2.88,1.63363,0
11,53,2.88,1.66504,0
11,54,2.88,1.69646,0
11,55,2.88,1.72788,0
11,56,2.88,1.75929,0
11,57,2.88,1.79071,0
11,58,2.88,1.82212,0
11,59,2.88,1.85354,0
11,60,2.88,1.88496,0
11,61,2.88,1.91637,0
11,62,2.88,1.94779,0
11,63,2.88,1.9792,0
11,64,2.88,2.01062,0
11,65,2.88,2.04204,0
11,66,2.88,2.07345,0
11,67,2.88,2.10487,0
11,68,2.88,2.13628,0
11,69,2.88,2.1677,0
11,70,2.88,2.19911,0
11,71,2.88,2.23053,0
11,72,2.88,2.26195,0
11,73,2.88,2.29336,0
11,74,2.88,2.32478,0
11,75,2.88,2.35619,0
11,76,2.88,2.38761,0
11,77,2.88,2.41903,0
11,78,2.88,2.45044,0
11,79,2.88,2.48186,0
11,80,2.88,2.51327,0
11,81,2.88,2.54469,0
11,82,2.88,2.57611,0
11,83,2.88,2.60752,0
11,84,2.88,2.63894,0
11,85,2.88,2.67035,0
11,86,2.88,2.70177,0
11,87,2.88,2.73319,0
11,88,2.88,2.7646,0
11,89,2.88,2.79602,0
11,90,2.88,2.82743,0
11,91,2.88,2.85885,0
11,92,2.88,2.89027,0
11,93,2.88,2.92168,0
11,94,2.88,2.9531,0
11,95,2.88,2.98451,0
11,96,2.88,3.01593,0
11,97,2.88,3.04734,0
11,98,2.88,3.07876,0
11,99,2.88,3.11018,0
11,100,2.88,3.14159,0
12,0,2.96,0,0
12,1,2.96,0.0314159,0
12,2,2.96,0.0628319,0
12,3,2.96,0.0942478,0
12,4,2.96,0.125664,0
12,5,2.96,0.15708,0
12,6,2.96,0.188496,0
12,7,2.96,0.219911,0
12,8,2.96,0.251327,0
12,9,2.96,0.282743,0
12,10,2.96,0.314159,0
12,11,2.96,0.345575,0
12,12,2.96,0.376991,0
12,13,2.96,0.408407,0
12,14,2.96,0.439823,0
12,15,2.96,0.471239,0
12,16,2.96,0.502655,0
12,17,2.96,0.534071,0
12,18,2.96,0.565487,0
12,19,2.96,0.596903,0
12,20,2.96,0.628319,0
12,21,2.96,0.659734,0
12,22,2.96,0.69115,0
12,23,2.96,0.722566,0
12,24,2.96,0.753982,0
12,25,2.96,0.785398,0
12,26,2.96,0.816814,0
12,27,2.96,0.84823,0
12,28,2.96,0.879646,0
12,29,2.96,0.911062,0
12,30,2.96,0.942478,0
12,31,2.96,0.973894,0
12,32,2.96,1.00531,0
12,33,2.96,1.03673,0
12,34,2.96,1.06814,0
12,35,2.96,1.09956,0
12,36,2.96,1.13097,0
12,37,2.96,1.16239,0
12,38,2.96,1.19381,0
12,39,2.96,1.22522,0
12,40,2.96,1.25664,0
12,41,2.96,1.28805,0
12,42,2.96,1.31947,0
12,43,2.96,1.35088,0
12,44,2.96,1.3823,0
12,45,2.96,1.41372,0
12,46,2.96,1.44513,0
12,47,2.96,1.47655,0
12,48,2.96,1.50796,0
12,49,2.96,1.53938,0
12,50,2.96,1.5708,0
12,51,2.96,1.60221,0
12,52,2.96,1.63363,0
12,53,2.96,1.66504,0
12,54,2.96,1.69646,0
12,55,2.96,1.72788,0
12,56,2.96,1.75929,0
12,57,2.96,1.79071,0
12,58,2.96,1.82212,0
12,59,2.96,1.85354,0
12,60,2.96,1.88496,0
12,61,2.96,1.91637,0
12,62,2.96,1.94779,0
12,63,2.96,1.9792,0
12,64,2.96,2.01062,0
12,65,2.96,2.04204,0
12,66,2.96,2.07345,0
12,67,2.96,2.10487,0
12,68,2.96,2.13628,0
12,69,2.96,2.1677,0
12,70,2.96,2.19911,0
12,71,2.96,2.23053,0
12,72,2.96,2.26195,0
12,73,2.96,2.29336,0
12,74,2.96,2.32478,0
12,75,2.96,2.35619,0
12,76,2.96,2.38761,0
12,77,2.96,2.41903,0
12,78,2.96,2.45044,0
12,79,2.96,2.48186,0
12,80,2.96,2.51327,0
12,81,2.96,2.54469,0
12,82,2.96,2.57611,0
12,83,2.96,2.60752,0
12,84,2.96,2.63894,0
12,85,2.96,2.67035,0
12,86,2.96,2.70177,0
12,87,2.96,2.73319,0
12,88,2.96,2.7646,0
12,89,2.96,2.79602,0
12,90,2.96,2.82743,0
12,91,2.96,2.85885,0
12,92,2.96,2.89027,0
12,93,2.96,2.92168,0
12,94,2.96,2.9531,0
12,95,2.96,2.98451,0
12,96,2.96,3.01593,0
12,97,2.96,3.04734,0
12,98,2.96,3.07876,0
12,99,2.96,3.11018,0
12,100,2.96,3.14159,0
13,0,3.04,0,0
13,1,3.04,0.0314159,0
13,2,3.04,0.0628319,0
13,3,3.04,0.0942478,0
13,4,3.04,0.125664,0
13,5,3.04,0.15708,0
13,6,3.04,0.188496,0
13,7,3.04,0.219911,0
13,8,3.04,0.251327,0
13,9,3.04,0.282743,0
13,10,3.04,0.314159,0
13,11,3.04,0.345575,0
13,12,3.04,0.376991,0
13,13,3.04,0.408407,0
13,14,3.04,0.439823,0
13,15,3.04,0.471239,0
13,16,3.04,0.502655,0
13,17,3.04,0.534071,0
13,18,3.04,0.565487,0
13,19,3.04,0.596903,0
13,20,3.04,0.628319,0
13,21,3.04,0.659734,0
13,22,3.04,0.69115,0
13,23,3.04,0.722566,0
13,24,3.04,0.753982,0
13,25,3.04,0.785398,0
13,26,3.04,0.816814,0
13,27,3.04,0.84823,0
13,28,3.04,0.879646,0
13,29,3.04,0.911062,0
13,30,3.04,0.942478,0
13,31,3.04,0.973894,0
13,32,3.04,1.00531,0
13,33,3.04,1.03673,0
13,34,3.04,1.06814,0
13,35,3.04,1.09956,0
13,36,3.04,1.13097,0
13,37,3.04,1.16239,0
13,38,3.04,1.19381,0
13,39,3.04,1.22522,0
13,40,3.04,1.25664,0
13,41,3.04,1.28805,0
13,42,3.04,1.31947,0
13,43,3.04,1.35088,0
13,44,3.04,1.3823,0
13,45,3.04,1.41372,0
13,46,3.04,1.44513,0
13,47,3.04,1.47655,0
13,48,3.04,1.50796,0
13,49,3.04,1.53938,0
13,50,3.04,1.5708,0
13,51,3.04,1.60221,0
13,52,3.04,1.63363,0
13,53,3.04,1.66504,0
13,54,3.04,1.69646,0
13,55,3.04,1.72788,0
13,56,3.04,1.75929,0
13,57,3.04,1.79071,0
13,58,3.04,1.82212,0
13,59,3.04,1.85354,0
13,60,3.04,1.88496,0
13,61,3.04,1.91637,0
13,62,3.04,1.94779,0
13,63,3.04,1.9792,0
13,64,3.04,2.01062,0
13,65,3.04,2.04204,0
13,66,3.04,2.07345,0
13,67,3.04,2.10487,0
13,68,3.04,2.13628,0
13,69,3.04,2.1677,0
13,70,3.04,2.19911,0
13,71,3.04,2.23053,0
13,72,3.04,2.26195,0
13,73,3.04,2.29336,0
13,74,3.04,2.32478,0
13,75,3.04,2.35619,0
13,76,3.04,2.38761,0
13,77,3.04,2.41903,0
13,78,3.04,2.45044,0
13,79,3.04,2.48186,0
13,80,3.04,2.51327,0
13,81,3.04,2.54469,0
13,82,3.04,2.57611,0
13,83,3.04,2.60752,0
13,84,3.04,2.63894,0
13,85,3.04,2.67035,0
13,86,3.04,2.70177,0
13,87,3.04,2.73319,0
13,88,3.04,2.7646,0
13,89,3.04,2.79602,0
13,90,3.04,2.82743,0
13,91,3.04,2.85885,0
13,92,3.04,2.89027,0
13,93,3.04,2.92168,0
13,94,3.04,2.9531,0
13,95,3.04,2.98451,0
13,96,3.04,3.01593,0
13,97,3.04,3.04734,0
13,98,3.04,3.07876,0
13,99,3.04,3.11018,0
13,100,3.04,3.14159,0
14,0,3.12,0,0
14,1,3.12,0.0314159,0
14,2,3.12,0.0628319,0
14,3,3.12,0.0942478,0
14,4,3.12,0.125664,0
14,5,3.12,0.15708,0
14,6,3.12,0.188496,0
14,7,3.12,0.219911,0
14,8,3.12,0.251327,0
14,9,3.12,0.282743,0
14,10,3.12,0.314159,0
14,11,3.12,0.345575,0
14,12,3.12,0.376991,0
14,13,3.12,0.408407,0
14,14,3.12,0.439823,0
14,15,3.12,0.471239,0
14,16,3.12,0.502655,0
14,17,3.12,0.534071,0
14,18,3.12,0.565487,0
14,19,3.12,0.596903,0
14,20,3.12,0.628319,0
14,21,3.12,0.659734,0
14,22,3.12,0.69115,0
14,23,3.12,0.722566,0
14,24,3.12,0.753982,0
14,25,3.12,0.785398,0
14,26,3.12,0.816814,0
14,27,3.12,0.84823,0
14,28,3.12,0.879646,0
14,29,3.12,0.911062,0
14,30,3.12,0.942478,0
14,31,3.12,0.973894,0
14,32,3.12,1.00531,0
14,33,3.12,1.03673,0
14,34,3.12,1.06814,0
14,35,3.12,1.09956,0
14,36,3.12,1.13097,0
14,37,3.12,1.16239,0
14,38,3.12,1.19381,0
14,39,3.12,1.22522,0
14,40,3.12,1.25664,0
14,41,3.12,1.28805,0
14,42,3.12,1.31947,0
14,43,3.12,1.35088,0
14,44,3.12,1.3823,0
14,45,3.12,1.41372,0
14,46,3.12,1.44513,0
14,47,3.12,1.47655,0
14,48,3.12,1.50796,0
14,49,3.12,1.53938,0
14,50,3.12,1.5708,0
14,51,3.12,1.60221,0
14,52,3.12,1.63363,0
14,53,3.12,1.66504,0
14,54,3.12,1.69646,0
14,55,3.12,1.72788,0
14,56,3.12,1.75929,0
14,57,3.12,1.79071,0
14,58,3.12,1.82212,0
14,59,3.12,1.85354,0
14,60,3.12,1.88496,0
14,61,3.12,1.91637,0
14,62,3.12,1.94779,0
14,63,3.12,1.9792,0
14,64,3.12,2.01062,0
14,65,3.12,2.04204,0
14,66,3.12,2.07345,0
14,67,3.12,2.10487,0
14,68,3.12,2.13628,0
14,69,3.12,2.1677,0
14,70,3.12,2.19911,0
14,71,3.12,2.23053,0
14,72,3.12,2.26195,0
14,73,3.12,2.29336,0
14,74,3.12,2.32478,0
14,75,3.12,2.35619,0
14,76,3.12,2.38761,0
14,77,3.12,2.41903,0
14,78,3.12,2.45044,0
14,79,3.12,2.48186,0
14,80,3.12,2.51327,0
14,81,3.12,2.54469,0
14,82,3.12,2.57611,0
14,83,3.12,2.60752,0
14,84,3.12,2.63894,0
14,85,3.12,2.67035,0
14,86,3.12,2.70177,0
14,87,3.12,2.73319,0
14,88,3.12,2.7646,0
14,89,3.12,2.79602,0
14,90,3.12,2.82743,0
14,91,3.12,2.85885,0
14,92,3.12,2.89027,0
14,93,3.12,2.92168,0
14,94,3.12,2.9531,0
14,95,3.12,2.98451,0
14,96,3.12,3.01593,0
14,97,3.12,3.04734,0
14,98,3.12,3.07876,0
14,99,3.12,3.11018,0
14,100,3.12,3.14159,0
15,0,3.2,0,0
15,1,3.2,0.0314159,0
15,2,3.2,0.0628319,0
15,3,3.2,0.0942478,0
15,4,3.2,0.125664,0
15,5,3.2,0.15708,0
15,6,3.2,0.188496,0
15,7,3.2,0.219911,0
15,8,3.2,0.251327,0
15,9,3.2,0.282743,0
15,10,3.2,0.314159,0
15,11,3.2,0.345575,0
15,12,3.2,0.376991,0
15,13,3.2,0.408407,0
15,14,3.2,0.439823,0
15,15,3.2,0.471239,0
15,16,3.2,0.502655,0
15,17,3.2,0.534071,0
15,18,3.2,0.565487,0
15,19,3.2,0.596903,0
15,20,3.2,0.628319,0
15,21,3.2,0.659734,0
15,22,3.2,0.69115,0
15,23,3.2,0.722566,0
15,24,3.2,0.753982,0
15,25,3.2,0.785398,0
15,26,3.2,0.816814,0
15,27,3.2,0.84823,0
15,28,3.2,0.879646,0
15,29,3.2,0.911062,0
15,30,3.2,0.942478,0
15,31,3.2,0.973894,0
15,32,3.2,1.00531,0
15,33,3.2,1.03673,0
15,34,3.2,1.06814,0
15,35,3.2,1.09956,0
15,36,3.2,1.13097,0
15,37,3.2,1.16239,0
15,38,3.2,1.19381,0
15,39,3.2,1.22522,0
15,40,3.2,1.25664,0
15,41,3.2,1.28805,0
15,42,3.2,1.31947,0
15,43,3.2,1.35088,0
15,44,3.2,1.3823,0
15,45,3.2,1.41372,0
15,46,3.2,1.44513,0
15,47,3.2,1.47655,0
15,48,3.2,1.50796,0
15,49,3.2,1.53938,0
15,50,3.2,1.5708,0
15,51,3.2,1.60221,0
15,52,3.2,1.63363,0
15,53,3.2,1.66504,0
15,54,3.2,1.69646,0
15,55,3.2,1.72788,0
15,56,3.2,1.75929,0
15,57,3.2,1.79071,0
15,58,3.2,1.82212,0
15,59,3.2,1.85354,0
15,60,3.2,1.88496,0
15,61,3.2,1.91637,0
15,62,3.2,1.94779,0
15,63,3.2,1.9792,0
15,64,3.2,2.01062,0
15,65,3.2,2.04204,0
15,66,3.2,2.07345,0
15,67,3.2,2.10487,0
15,68,3.2,2.13628,0
15,69,3.2,2.1677,0
15,70,3.2,2.19911,0
15,71,3.2,2.23053,0
15,72,3.2,2.26195,0
15,73,3.2,2.29336,0
15,74,3.2,2.32478,0
15,75,3.2,2.35619,0
15,76,3.2,2.38761,0
15,77,3.2,2.41903,0
15,78,3.2,2.45044,0
15,79,3.2,2.48186,0
15,80,3.2,2.51327,0
15,81,3.2,2.54469,0
15,82,3.2,2.57611,0
15,83,3.2,2.60752,0
15,84,3.2,2.63894,0
15,85,3.2,2.67035,0
15,86,3.2,2.70177,0
15,87,3.2,2.73319,0
15,88,3.2,2.7646,0
15,89,3.2,2.79602,0
15,90,3.2,2.82743,0
15,91,3.2,2.85885,0
15,92,3.2,2.89027,0
15,93,3.2,2.92168,0
15,94,3.2,2.9531,0
15,95,3.2,2.98451,0
15,96,3.2,3.01593,0
15,97,3.2,3.04734,0
15,98,3.2,3.07876,0
15,99,3.2,3.11018,0
15,100,3.2,3.14159,0
16,0,3.28,0,0
16,1,3.28,0.0314159,0
16,2,3.28,0.0628319,0
16,3,3.28,0.0942478,0
16,4,3.28,0.125664,0
16,5,3.28,0.15708,0
16,6,3.28,0.188496,0
16,7,3.28,0.219911,0
16,8,3.28,0.251327,0
16,9,3.28,0.282743,0
16,10,3.28,0.314159,0
16,11,3.28,0.345575,0
16,12,3.28,0.376991,0
16,13,3.28,0.408407,0
16,14,3.28,0.439823,0
16,15,3.28,0.471239,0
16,16,3.28,0.502655,0
16,17,3.28,0.534071,0
16,18,3.28,0.565487,0
16,19,3.28,0.596903,0
16,20,3.28,0.628319,0
16,21,3.28,0.659734,0
16,22,3.28,0.69115,0
16,23,3.28,0.722566,0
16,24,3.28,0.753982,0
16,25,3.28,0.785398,0
16,26,3.28,0.816814,0
16,27,3.28,0.84823,0
16,28,3.28,0.879646,0
16,29,3.28,0.911062,0
16,30,3.28,0.942478,0
16,31,3.28,0.973894,0
16,32,3.28,1.00531,0
16,33,3.28,1.03673,0
16,34,3.28,1.06814,0
16,35,3.28,1.09956,0
16,36,3.28,1.13097,0
16,37,3.28,1.16239,0
16,38,3.28,1.19381,0
16,39,3.28,1.22522,0
16,40,3.28,1.25664,0
16,41,3.28,1.28805,0
16,42,3.28,1.31947,0
16,43,3.28,1.35088,0
16,44,3.28,1.3823,0
16,45,3.28,1.41372,0
16,46,3.28,1.44513,0
16,47,3.28,1.47655,0
16,48,3.28,1.50796,0
16,49,3.28,1.53938,0
16,50,3.28,1.5708,0
16,51,3.28,1.60221,0
16,52,3.28,1.63363,0
16,53,3.28,1.66504,0
16,54,3.28,1.69646,0
16,55,3.28,1.72788,0
16,56,3.28,1.75929,0
16,57,3.28,1.79071,0
16,58,3.28,1.82212,0
16,59,3.28,1.85354,0
16,60,3.28,1.88496,0
16,61,3.28,1.91637,0
16,62,3.28,1.94779,0
16,63,3.28,1.9792,0
16,64,3.28,2.01062,0
16,65,3.28,2.04204,0
16,66,3.28,2.07345,0
16,67,3.28,2.10487,0
16,68,3.28,2.13628,0
16,69,3.28,2.1677,0
16,70,3.28,2.19911,0
16,71,3.28,2.23053,0
16,72,3.28,2.26195,0
16,73,3.28,2.29336,0
16,74,3.28,2.32478,0
16,75,3.28,2.35619,0
16,76,3.28,2.38761,0
16,77,3.28,2.41903,0
16,78,3.28,2.45044,0
16,79,3.28,2.48186,0
16,80,3.28,2.51327,0
16,81,3.28,2.54469,0
16,82,3.28,2.57611,0
16,83,3.28,2.60752,0
16,84,3.28,2.63894,0
16,85,3.28,2.67035,0
16,86,3.28,2.70177,0
16,87,3.28,2.73319,0
16,88,3.28,2.7646,0
16,89,3.28,2.79602,0
16,90,3.28,2.82743,0
16,91,3.28,2.85885,0
16,92,3.28,2.89027,0
16,93,3.28,2.92168,0
16,94,3.28,2.9531,0
16,95,3.28,2.98451,0
16,96,3.28,3.01593,0
16,97,3.28,3.04734,0
16,98,3.28,3.07876,0
16,99,3.28,3.11018,0
16,100,3.28,3.14159,0
17,0,3.36,0,0
17,1,3.36,0.0314159,0
17,2,3.36,0.0628319,0
17,3,3.36,0.0942478,0
17,4,3.36,0.125664,0
17,5,3.36,0.15708,0
17,6,3.36,0.188496,0
17,7,3.36,0.219911,0
17,8,3.36,0.251327,0
17,9,3.36,0.282743,0
17,10,3.36,0.314159,0
17,11,3.36,0.345575,0
17,12,3.36,0.376991,0
17,13,3.36,0.408407,0
17,14,3.36,0.439823,0
17,15,3.36,0.471239,0
17,16,3.36,0.502655,0
17,17,3.36,0.534071,0
17,18,3.36,0.565487,0
17,19,3.36,0.596903,0
17,20,3.36,0.628319,0
17,21,3.36,0.659734,0
17,22,3.36,0.69115,0
17,23,3.36,0.722566,0
17,24,3.36,0.753982,0
17,25,3.36,0.785398,0
17,26,3.36,0.816814,0
17,27,3.36,0.84823,0
17,28,3.36,0.879646,0
17,29,3.36,0.911062,0
17,30,3.36,0.942478,0
17,31,3.36,0.973894,0
17,32,3.36,1.00531,0
17,33,3.36,1.03673,0
17,34,3.36,1.06814,0
17,35,3.36,1.09956,0
17,36,3.36,1.13097,0
17,37,3.36,1.16239,0
17,38,3.36,1.19381,0
17,39,3.36,1.22522,0
17,40,3.36,1.25664,0
17,41,3.36,1.28805,0
17,42,3.36,1.31947,0
17,43,3.36,1.35088,0
17,44,3.36,1.3823,0
17,45,3.36,1.41372,0
17,46,3.36,1.44513,0
17,47,3.36,1.47655,0
17,48,3.36,1.50796,0
17,49,3.36,1.53938,0
17,50,3.36,1.5708,0
17,51,3.36,1.60221,0
17,52,3.36,1.63363,0
17,53,3.36,1.66504,0
17,54,3.36,1.69646,0
17,55,3.36,1.72788,0
17,56,3.36,1.75929,0
17,57,3.36,1.79071,0
17,58,3.36,1.82212,0
17,59,3.36,1.85354,0
17,60,3.36,1.88496,0
17,61,3.36,1.91637,0
17,62,3.36,1.94779,0
17,63,3.36,1.9792,0
17,64,3.36,2.01062,0
17,65,3.36,2.04204,0
17,66,3.36,2.07345,0
17,67,3.36,2.10487,0
17,68,3.36,2.13628,0
17,69,3.36,2.1677,0
17,70,3.36,2.19911,0
17,71,3.36,2.23053,0
17,72,3.36,2.26195,0
17,73,3.36,2.29336,0
17,74,3.36,2.32478,0
17,75,3.36,2.35619,0
17,76,3.36,2.38761,0
17,77,3.36,2.41903,0
17,78,3.36,2.45044,0
17,79,3.36,2.48186,0
17,80,3.36,2.51327,0
17,81,3.36,2.54469,0
17,82,3.36,2.57611,0
17,83,3.36,2.60752,0
17,84,3.36,2.63894,0
17,85,3.36,2.67035,0
17,86,3.36,2.70177,0
17,87,3.36,2.73319,0
17,88,3.36,2.7646,0
17,89,3.36,2.79602,0
17,90,3.36,2.82743,0
17,91,3.36,2.85885,0
17,92,3.36,2.89027,0
17,93,3.36,2.92168,0
17,94,3.36,2.9531,0
17,95,3.36,2.98451,0
17,96,3.36,3.01593,0
17,97,3.36,3.04734,0
17,98,3.36,3.07876,0
17,99,3.36,3.11018,0
17,100,3.36,3.14159,0
18,0,3.44,0,0
18,1,3.44,0.0314159,0
18,2,3.44,0.0628319,0
18,3,3.44,0.0942478,0
18,4,3.44,0.125664,0
18,5,3.44,0.15708,0
18,6,3.44,0.188496,0
18,7,3.44,0.219911,0
18,8,3.44,0.251327,0
18,9,3.44,0.282743,0
18,10,3.44,0.314159,0
18,11,3.44,0.345575,0
18,12,3.44,0.376991,0
18,13,3.44,0.408407,0
18,14,3.44,0.439823,0
18,15,3.44,0.471239,0
18,16,3.44,0.502655,0
18,17,3.44,0.534071,0
18,18,3.44,0.565487,0
18,19,3.44,0.596903,0
18,20,3.44,0.628319,0
18,21,3.44,0.659734,0
18,22,3.44,0.69115,0
18,23,3.44,0.722566,0
18,24,3.44,0.753982,0
18,25,3.44,0.785398,0
18,26,3.44,0.816814,0
18,27,3.44,0.84823,0
18,28,3.44,0.879646,0
18,29,3.44,0.911062,0
18,30,3.44,0.942478,0
18,31,3.44,0.973894,0
18,32,3.44,1.00531,0
18,33,3.44,1.03673,0
18,34,3.44,1.06814,0
18,35,3.44,1.09956,0
18,36,3.44,1.13097,0
18,37,3.44,1.16239,0
18,38,3.44,1.19381,0
18,39,3.44,1.22522,0
18,40,3.44,1.25664,0
18,41,3.44,1.28805,0
18,42,3.44,1.31947,0
18,43,3.44,1.35088,0
18,44,3.44,1.3823,0
18,45,3.44,1.41372,0
18,46,3.44,1.44513,0
18,47,3.44,1.47655,0
18,48,3.44,1.50796,0
18,49,3.44,1.53938,0
18,50,3.44,1.5708,0
18,51,3.44,1.60221,0
18,52,3.44,1.63363,0
18,53,3.44,1.66504,0
18,54,3.44,1.69646,0
18,55,3.44,1.72788,0
