x,z,rho,p,vx,vy,vz
7.7,3.2,0.855911,0.623065,0.406659,0.00606953,-0.00426114
7.7,3.3,0.858249,0.62577,0.410388,0.00612519,-0.0038002
7.7,3.4,0.86038,0.628241,0.413875,0.00617722,-0.00335898
7.7,3.5,0.862302,0.630473,0.417095,0.00622528,-0.00293769
7.7,3.6,0.864015,0.632465,0.420025,0.00626901,-0.00253609
7.7,3.7,0.865516,0.634214,0.422643,0.00630809,-0.00215342
7.7,3.8,0.866805,0.635717,0.42493,0.00634222,-0.00178848
7.7,3.9,0.86788,0.636972,0.426866,0.00637111,-0.00143954
7.7,4,0.868742,0.637979,0.428435,0.00639453,-0.00110443
7.7,4.1,0.869388,0.638735,0.429624,0.00641228,-0.000780539
7.7,4.2,0.86982,0.639239,0.430423,0.0064242,-0.000464937
7.7,4.3,0.870035,0.639492,0.430824,0.00643018,-0.000154416
7.7,4.4,0.870035,0.639492,0.430824,0.00643018,0.000154393
7.7,4.5,0.86982,0.639239,0.430423,0.0064242,0.000464915
7.7,4.6,0.869388,0.638735,0.429624,0.00641228,0.000780518
7.7,4.7,0.868742,0.637979,0.428435,0.00639453,0.00110441
7.7,4.8,0.86788,0.636972,0.426866,0.00637111,0.00143952
7.7,4.9,0.866805,0.635717,0.42493,0.00634222,0.00178846
7.7,5,0.865516,0.634214,0.422643,0.00630809,0.00215341
7.7,5.1,0.864015,0.632465,0.420025,0.00626901,0.00253607
7.7,5.2,0.862302,0.630473,0.417095,0.00622528,0.00293768
7.7,5.3,0.86038,0.628241,0.413875,0.00617722,0.00335897
7.7,5.4,0.858249,0.62577,0.410388,0.00612518,0.00380019
7.7,5.5,0.855911,0.623065,0.406659,0.00606953,0.00426113
7.7,5.6,0.853367,0.620128,0.402711,0.0060106,0.00474119
7.7,5.7,0.85062,0.616964,0.398569,0.00594878,0.00523939
7.7,5.8,0.847672,0.613576,0.394256,0.0058844,0.00575447
7.7,5.9,0.844525,0.609968,0.389795,0.00581782,0.00628491
7.7,6,0.84118,0.606146,0.385208,0.00574936,0.00682902
7.7,6.1,0.837641,0.602114,0.380517,0.00567935,0.007385
7.7,6.2,0.83391,0.597876,0.375742,0.00560807,0.00795095
7.7,6.3,0.82999,0.593439,0.3709,0.00553581,0.00852498
7.7,6.4,0.825884,0.588807,0.366011,0.00546284,0.00910518
7.7,6.5,0.821594,0.583986,0.361089,0.00538938,0.0096897
7.7,6.6,0.817123,0.578982,0.356149,0.00531565,0.0102768
7.7,6.7,0.812476,0.573801,0.351205,0.00524186,0.0108647
7.7,6.8,0.807654,0.568449,0.346269,0.00516819,0.0114519
7.7,6.9,0.802662,0.562932,0.341351,0.00509479,0.012037
7.7,7,0.797503,0.557257,0.336461,0.0050218,0.0126185
7.7,7.1,0.792181,0.55143,0.331608,0.00494936,0.0131953
7.7,7.2,0.786699,0.545457,0.326798,0.00487757,0.0137662
7.7,7.3,0.781061,0.539347,0.322038,0.00480653,0.0143303
7.7,7.4,0.775272,0.533105,0.317335,0.00473633,0.0148867
7.7,7.5,0.769334,0.526738,0.312691,0.00466702,0.0154345
7.7,7.6,0.763253,0.520254,0.308112,0.00459868,0.0159733
7.7,7.7,0.757032,0.513658,0.3036,0.00453134,0.0165022
7.7,7.8,0.750676,0.50696,0.299159,0.00446505,0.0170209
7.7,7.9,0.744188,0.500164,0.29479,0.00439984,0.0175289
7.7,8,0.737573,0.493279,0.290495,0.00433574,0.0180259
7.7,8.1,0.730836,0.486312,0.286275,0.00427276,0.0185115
7.7,8.2,0.723981,0.479269,0.282132,0.00421091,0.0189855
7.7,8.3,0.717013,0.472157,0.278064,0.0041502,0.0194476
7.7,8.4,0.709935,0.464984,0.274073,0.00409064,0.0198979
7.7,8.5,0.702753,0.457757,0.270159,0.00403222,0.020336
7.7,8.6,0.695471,0.450481,0.266321,0.00397493,0.020762
7.7,8.7,0.688094,0.443165,0.262559,0.00391878,0.0211758
7.7,8.8,0.680626,0.435814,0.258871,0.00386374,0.0215773
7.7,8.9,0.673073,0.428435,0.255258,0.00380981,0.0219666
7.7,9,0.665438,0.421035,0.251718,0.00375697,0.0223438
7.7,9.1,0.657727,0.41362,0.24825,0.00370521,0.0227087
7.7,9.2,0.649943,0.406196,0.244853,0.00365451,0.0230615
7.7,9.3,0.642093,0.39877,0.241526,0.00360485,0.0234023
7.7,9.4,0.63418,0.391346,0.238267,0.00355622,0.0237311
7.7,9.5,0.62621,0.383932,0.235076,0.00350858,0.0240481
7.7,9.6,0.618186,0.376533,0.23195,0.00346194,0.0243533
7.7,9.7,0.610114,0.369153,0.228889,0.00341625,0.0246469
7.7,9.8,0.601997,0.3618,0.225892,0.00337151,0.024929
7.7,9.9,0.593842,0.354477,0.222956,0.00332769,0.0251997
7.7,10,0.585652,0.347189,0.220081,0.00328478,0.0254593
7.7,10.1,0.577431,0.339943,0.217265,0.00324275,0.0257077
7.7,10.2,0.569185,0.332741,0.214506,0.00320157,0.0259453
7.7,10.3,0.560917,0.325589,0.211804,0.00316123,0.026172
7.7,10.4,0.552632,0.318491,0.209157,0.00312175,0.0263885
7.7,10.5,0.544335,0.311451,0.206569,0.00308314,0.026544
7.7,10.6,0.536029,0.304473,0.203976,0.00304441,0.0134535
7.7,10.7,0.536029,0.304473,0.188962,0.00282033,0
7.8,-2,0.531529,0.30072,0.1933,0.00280145,0
7.8,-1.9,0.531529,0.30072,0.20869,0.00302449,-0.0133712
7.8,-1.8,0.539765,0.307602,0.211308,0.0030624,-0.0263789
7.8,-1.7,0.547992,0.314545,0.213921,0.00310028,-0.0262249
7.8,-1.6,0.556207,0.321545,0.216592,0.00313902,-0.0260084
7.8,-1.5,0.564406,0.328599,0.219317,0.0031785,-0.0257819
7.8,-1.4,0.572583,0.3357,0.222097,0.00321879,-0.0255447
7.8,-1.3,0.580734,0.342846,0.224934,0.0032599,-0.0252966
7.8,-1.2,0.588856,0.350032,0.227828,0.00330185,-0.0250377
7.8,-1.1,0.596943,0.357253,0.230782,0.00334466,-0.0247677
7.8,-1,0.604991,0.364504,0.233796,0.00338834,-0.0244864
7.8,-0.9,0.612995,0.37178,0.236872,0.00343292,-0.0241938
7.8,-0.8,0.620952,0.379076,0.24001,0.0034784,-0.0238898
7.8,-0.7,0.628855,0.386386,0.243213,0.00352481,-0.0235742
7.8,-0.6,0.636702,0.393705,0.24648,0.00357216,-0.0232469
7.8,-0.5,0.644486,0.401027,0.249814,0.00362048,-0.0229078
7.8,-0.4,0.652204,0.408346,0.253214,0.00366976,-0.022557
7.8,-0.3,0.659851,0.415657,0.256683,0.00372004,-0.0221942
7.8,-0.2,0.667421,0.422952,0.260222,0.00377132,-0.0218196
7.8,-0.1,0.674911,0.430226,0.26383,0.00382361,-0.0214329
7.8,1.11022e-16,0.682316,0.437473,0.267509,0.00387693,-0.0210344
7.8,0.1,0.689632,0.444685,0.271259,0.00393128,-0.0206239
7.8,0.2,0.696852,0.451857,0.27508,0.00398666,-0.0202015
7.8,0.3,0.703974,0.458982,0.278974,0.00404309,-0.0197672
7.8,0.4,0.710992,0.466053,0.282939,0.00410056,-0.0193213
7.8,0.5,0.717902,0.473063,0.286976,0.00415907,-0.0188638
7.8,0.6,0.7247,0.480005,0.291085,0.00421861,-0.0183949
7.8,0.7,0.73138,0.486873,0.295263,0.00427917,-0.0179148
7.8,0.8,0.737939,0.493659,0.299511,0.00434073,-0.0174239
7.8,0.9,0.744373,0.500357,0.303827,0.00440328,-0.0169223
7.8,1,0.750676,0.50696,0.308208,0.00446678,-0.0164105
7.8,1.1,0.756844,0.51346,0.312653,0.00453119,-0.015889
7.8,1.2,0.762875,0.519851,0.317158,0.00459648,-0.0153583
7.8,1.3,0.768762,0.526126,0.32172,0.00466259,-0.0148189
7.8,1.4,0.774503,0.532279,0.326334,0.00472947,-0.0142716
7.8,1.5,0.780093,0.538301,0.330995,0.00479702,-0.0137171
7.8,1.6,0.785529,0.544187,0.335699,0.00486519,-0.0131563
7.8,1.7,0.790807,0.54993,0.340437,0.00493386,-0.0125901
7.8,1.8,0.795923,0.555523,0.345203,0.00500293,-0.0120196
7.8,1.9,0.800873,0.56096,0.349988,0.00507228,-0.011446
7.8,2,0.805654,0.566235,0.354783,0.00514177,-0.0108705
7.8,2.1,0.810262,0.571341,0.359577,0.00521124,-0.0102946
7.8,2.2,0.814695,0.576273,0.364357,0.00528053,-0.00971963
7.8,2.3,0.818949,0.581023,0.369112,0.00534944,-0.0091472
7.8,2.4,0.823021,0.585588,0.373827,0.00541778,-0.00857893
7.8,2.5,0.826908,0.589961,0.378487,0.00548531,-0.00801648
7.8,2.6,0.830608,0.594137,0.383075,0.0055518,-0.00746156
7.8,2.7,0.834117,0.598111,0.387573,0.00561699,-0.00691586
7.8,2.8,0.837434,0.601878,0.391963,0.00568062,-0.00638102
7.8,2.9,0.840555,0.605432,0.396225,0.00574239,-0.00585864
7.8,3,0.843478,0.608771,0.400339,0.005802,-0.00535014
7.8,3.1,0.846202,0.611889,0.404282,0.00585915,-0.00485682
7.8,3.2,0.848724,0.614783,0.408034,0.00591352,-0.00437971
7.8,3.3,0.851042,0.617449,0.411572,0.0059648,-0.00391961
7.8,3.4,0.853156,0.619884,0.414875,0.00601266,-0.00347697
7.8,3.5,0.855062,0.622084,0.41792,0.0060568,-0.00305189
7.8,3.6,0.85676,0.624047,0.420688,0.00609692,-0.00264409
7.8,3.7,0.858249,0.62577,0.423159,0.00613272,-0.00225286
7.8,3.8,0.859527,0.627251,0.425314,0.00616395,-0.00187708
7.8,3.9,0.860593,0.628488,0.427136,0.00619036,-0.00151521
7.8,4,0.861447,0.62948,0.428613,0.00621176,-0.00116533
7.8,4.1,0.862089,0.630225,0.42973,0.00622796,-0.000825177
7.8,4.2,0.862516,0.630722,0.430481,0.00623883,-0.000492181
7.8,4.3,0.86273,0.630971,0.430858,0.0062443,-0.000163573
7.8,4.4,0.86273,0.630971,0.430858,0.0062443,0.000163558
7.8,4.5,0.862516,0.630722,0.430481,0.00623883,0.000492166
7.8,4.6,0.862089,0.630225,0.42973,0.00622796,0.000825162
7.8,4.7,0.861447,0.62948,0.428613,0.00621176,0.00116532
7.8,4.8,0.860593,0.628488,0.427136,0.00619036,0.0015152
7.8,4.9,0.859527,0.627251,0.425314,0.00616395,0.00187707
7.8,5,0.858249,0.62577,0.423159,0.00613272,0.00225285
7.8,5.1,0.85676,0.624047,0.420688,0.00609691,0.00264408
7.8,5.2,0.855062,0.622084,0.41792,0.0060568,0.00305188
7.8,5.3,0.853156,0.619884,0.414875,0.00601266,0.00347696
7.8,5.4,0.851042,0.617449,0.411572,0.0059648,0.0039196
7.8,5.5,0.848724,0.614783,0.408034,0.00591352,0.00437971
7.8,5.6,0.846202,0.611889,0.404282,0.00585915,0.00485681
7.8,5.7,0.843478,0.608771,0.400339,0.005802,0.00535014
7.8,5.8,0.840555,0.605432,0.396225,0.00574238,0.00585863
7.8,5.9,0.837434,0.601878,0.391963,0.00568062,0.00638102
7.8,6,0.834117,0.598111,0.387573,0.00561699,0.00691585
7.8,6.1,0.830608,0.594137,0.383075,0.0055518,0.00746156
7.8,6.2,0.826908,0.589961,0.378487,0.00548531,0.00801648
7.8,6.3,0.823021,0.585588,0.373827,0.00541778,0.00857892
7.8,6.4,0.818949,0.581023,0.369112,0.00534944,0.0091472
7.8,6.5,0.814695,0.576273,0.364357,0.00528053,0.00971963
7.8,6.6,0.810262,0.571341,0.359577,0.00521125,0.0102946
7.8,6.7,0.805654,0.566235,0.354783,0.00514177,0.0108705
7.8,6.8,0.800873,0.56096,0.349988,0.00507228,0.011446
7.8,6.9,0.795923,0.555523,0.345203,0.00500294,0.0120196
7.8,7,0.790807,0.54993,0.340437,0.00493386,0.0125901
7.8,7.1,0.785529,0.544187,0.335699,0.00486519,0.0131563
7.8,7.2,0.780093,0.538301,0.330995,0.00479703,0.0137171
7.8,7.3,0.774503,0.532279,0.326334,0.00472947,0.0142716
7.8,7.4,0.768762,0.526126,0.32172,0.00466259,0.0148189
7.8,7.5,0.762875,0.519851,0.317158,0.00459648,0.0153583
7.8,7.6,0.756844,0.51346,0.312653,0.00453119,0.015889
7.8,7.7,0.750676,0.50696,0.308208,0.00446678,0.0164105
7.8,7.8,0.744373,0.500357,0.303827,0.00440328,0.0169223
7.8,7.9,0.737939,0.493659,0.299511,0.00434073,0.0174239
7.8,8,0.73138,0.486873,0.295263,0.00427917,0.0179148
7.8,8.1,0.7247,0.480005,0.291085,0.00421861,0.0183949
7.8,8.2,0.717902,0.473063,0.286976,0.00415907,0.0188638
7.8,8.3,0.710992,0.466053,0.282939,0.00410056,0.0193213
7.8,8.4,0.703974,0.458982,0.278974,0.00404309,0.0197672
7.8,8.5,0.696852,0.451857,0.27508,0.00398666,0.0202015
7.8,8.6,0.689632,0.444685,0.271259,0.00393128,0.0206239
7.8,8.7,0.682316,0.437473,0.267509,0.00387693,0.0210344
7.8,8.8,0.674911,0.430226,0.26383,0.00382361,0.0214329
7.8,8.9,0.667421,0.422952,0.260222,0.00377132,0.0218196
7.8,9,0.659851,0.415657,0.256683,0.00372004,0.0221942
7.8,9.1,0.652204,0.408346,0.253214,0.00366976,0.022557
7.8,9.2,0.644486,0.401027,0.249814,0.00362048,0.0229078
7.8,9.3,0.636702,0.393705,0.24648,0.00357216,0.0232469
7.8,9.4,0.628855,0.386386,0.243213,0.00352481,0.0235742
7.8,9.5,0.620952,0.379076,0.24001,0.0034784,0.0238898
7.8,9.6,0.612995,0.37178,0.236872,0.00343292,0.0241938
7.8,9.7,0.604991,0.364504,0.233796,0.00338834,0.0244864
7.8,9.8,0.596943,0.357253,0.230782,0.00334466,0.0247677
7.8,9.9,0.588856,0.350032,0.227828,0.00330185,0.0250377
7.8,10,0.580734,0.342846,0.224934,0.0032599,0.0252966
7.8,10.1,0.572583,0.3357,0.222097,0.00321879,0.0255447
7.8,10.2,0.564406,0.328599,0.219317,0.00317849,0.0257819
7.8,10.3,0.556207,0.321545,0.216592,0.00313899,0.0260084
7.8,10.4,0.547992,0.314545,0.213921,0.00310031,0.0262249
7.8,10.5,0.539765,0.307602,0.211308,0.00306245,0.026379
7.8,10.6,0.531529,0.30072,0.20869,0.00302448,0.0133712
7.8,10.7,0.531529,0.30072,0.1933,0.00280145,0
7.9,-2,0.526935,0.296911,0.197551,0.00278241,0
7.9,-1.9,0.526935,0.296911,0.21331,0.00300437,-0.0132878
7.9,-1.8,0.5351,0.303696,0.215951,0.00304153,-0.0262119
7.9,-1.7,0.543256,0.310541,0.218586,0.00307865,-0.0260592
7.9,-1.6,0.5514,0.317441,0.221277,0.00311659,-0.0258429
7.9,-1.5,0.559528,0.324394,0.224022,0.00315524,-0.0256167
7.9,-1.4,0.567634,0.331395,0.226821,0.00319465,-0.0253799
7.9,-1.3,0.575715,0.338439,0.229676,0.00323486,-0.0251324
7.9,-1.2,0.583767,0.345522,0.232586,0.00327586,-0.0248741
7.9,-1.1,0.591784,0.352639,0.235555,0.00331766,-0.0246049
7.9,-1,0.599762,0.359786,0.238582,0.0033603,-0.0243246
7.9,-0.9,0.607698,0.366957,0.241669,0.00340378,-0.0240331
7.9,-0.8,0.615585,0.374148,0.244817,0.00344811,-0.0237304
7.9,-0.7,0.623421,0.381353,0.248026,0.00349332,-0.0234162
7.9,-0.6,0.631199,0.388566,0.251299,0.00353941,-0.0230906
7.9,-0.5,0.638916,0.395782,0.254635,0.0035864,-0.0227535
7.9,-0.4,0.646567,0.402995,0.258036,0.0036343,-0.0224047
7.9,-0.3,0.654148,0.410199,0.261502,0.00368312,-0.0220443
7.9,-0.2,0.661653,0.417388,0.265034,0.00373287,-0.0216722
7.9,-0.1,0.669079,0.424557,0.268634,0.00378356,-0.0212884
7.9,1.11022e-16,0.67642,0.431698,0.2723,0.0038352,-0.020893
7.9,0.1,0.683671,0.438805,0.276034,0.00388779,-0.0204859
7.9,0.2,0.69083,0.445872,0.279835,0.00394133,-0.0200672
7.9,0.3,0.69789,0.452892,0.283704,0.00399582,-0.019637
7.9,0.4,0.704848,0.459859,0.28764,0.00405126,-0.0191955
7.9,0.5,0.711698,0.466766,0.291643,0.00410764,-0.0187428
7.9,0.6,0.718437,0.473607,0.295712,0.00416495,-0.0182791
7.9,0.7,0.725059,0.480373,0.299847,0.00422318,-0.0178046
7.9,0.8,0.731562,0.48706,0.304044,0.0042823,-0.0173197
7.9,0.9,0.737939,0.493659,0.308303,0.00434229,-0.0168246
7.9,1,0.744188,0.500164,0.312622,0.00440311,-0.0163198
7.9,1.1,0.750303,0.506569,0.316997,0.00446474,-0.0158057
7.9,1.2,0.756282,0.512865,0.321426,0.00452711,-0.0152828
7.9,1.3,0.762118,0.519048,0.325904,0.00459018,-0.0147518
7.9,1.4,0.76781,0.525109,0.330427,0.00465389,-0.0142134
7.9,1.5,0.773352,0.531042,0.33499,0.00471815,-0.0136682
7.9,1.6,0.77874,0.53684,0.339586,0.00478289,-0.0131171
7.9,1.7,0.783972,0.542498,0.34421,0.00484802,-0.0125611
7.9,1.8,0.789044,0.548008,0.348853,0.00491342,-0.0120011
7.9,1.9,0.793951,0.553364,0.353508,0.00497897,-0.0114384
7.9,2,0.798691,0.558561,0.358164,0.00504455,-0.010874
7.9,2.1,0.80326,0.563591,0.362811,0.00511,-0.0103093
7.9,2.2,0.807654,0.568449,0.367437,0.00517516,-0.00974561
7.9,2.3,0.811871,0.573129,0.372031,0.00523986,-0.00918438
7.9,2.4,0.815908,0.577626,0.376578,0.00530391,-0.00862707
7.9,2.5,0.819762,0.581933,0.381064,0.00536709,-0.0080752
7.9,2.6,0.823429,0.586047,0.385473,0.00542919,-0.00753029
7.9,2.7,0.826908,0.589961,0.389789,0.00548997,-0.00699383
7.9,2.8,0.830196,0.593672,0.393993,0.00554918,-0.00646729
7.9,2.9,0.83329,0.597173,0.398067,0.00560657,-0.00595202
7.9,3,0.836188,0.600462,0.401993,0.00566186,-0.00544927
7.9,3.1,0.838889,0.603534,0.405751,0.00571478,-0.00496013
7.9,3.2,0.841389,0.606384,0.40932,0.00576505,-0.00448546
7.9,3.3,0.843687,0.60901,0.412681,0.00581239,-0.0040259
7.9,3.4,0.845782,0.611408,0.415813,0.00585651,-0.00358178
7.9,3.5,0.847672,0.613576,0.418698,0.00589715,-0.00315315
7.9,3.6,0.849356,0.615509,0.421317,0.00593403,-0.00273968
7.9,3.7,0.850831,0.617206,0.423652,0.00596691,-0.00234073
7.9,3.8,0.852098,0.618665,0.425686,0.00599556,-0.00195525
7.9,3.9,0.853156,0.619884,0.427405,0.00601977,-0.00158189
7.9,4,0.854002,0.620861,0.428796,0.00603937,-0.00121895
7.9,4.1,0.854638,0.621594,0.42985,0.0060542,-0.00086444
7.9,4.2,0.855062,0.622084,0.430556,0.00606415,-0.000516132
7.9,4.3,0.855274,0.622329,0.430911,0.00606915,-0.000171621
7.9,4.4,0.855274,0.622329,0.430911,0.00606915,0.000171612
7.9,4.5,0.855062,0.622084,0.430556,0.00606415,0.000516123
7.9,4.6,0.854638,0.621594,0.42985,0.0060542,0.000864431
7.9,4.7,0.854002,0.620861,0.428796,0.00603937,0.00121894
7.9,4.8,0.853156,0.619884,0.427405,0.00601977,0.00158189
7.9,4.9,0.852098,0.618665,0.425686,0.00599556,0.00195525
7.9,5,0.850831,0.617206,0.423652,0.00596691,0.00234072
7.9,5.1,0.849356,0.615509,0.421317,0.00593403,0.00273968
7.9,5.2,0.847672,0.613576,0.418698,0.00589714,0.00315314
7.9,5.3,0.845782,0.611408,0.415813,0.00585651,0.00358178
7.9,5.4,0.843687,0.60901,0.412681,0.00581239,0.00402589
7.9,5.5,0.841389,0.606384,0.40932,0.00576505,0.00448546
7.9,5.6,0.838889,0.603534,0.405751,0.00571478,0.00496012
7.9,5.7,0.836188,0.600462,0.401993,0.00566186,0.00544927
7.9,5.8,0.83329,0.597173,0.398067,0.00560657,0.00595202
7.9,5.9,0.830196,0.593672,0.393993,0.00554918,0.00646728
7.9,6,0.826908,0.589961,0.389789,0.00548997,0.00699383
7.9,6.1,0.823429,0.586047,0.385473,0.00542919,0.00753029
7.9,6.2,0.819762,0.581933,0.381064,0.00536709,0.0080752
7.9,6.3,0.815908,0.577626,0.376578,0.00530391,0.00862707
7.9,6.4,0.811871,0.573129,0.372031,0.00523986,0.00918437
7.9,6.5,0.807654,0.568449,0.367437,0.00517516,0.00974561
7.9,6.6,0.80326,0.563591,0.362811,0.00511,0.0103093
7.9,6.7,0.798691,0.558561,0.358164,0.00504455,0.010874
7.9,6.8,0.793951,0.553364,0.353508,0.00497897,0.0114384
7.9,6.9,0.789044,0.548008,0.348853,0.00491342,0.0120011
7.9,7,0.783972,0.542498,0.34421,0.00484802,0.0125611
7.9,7.1,0.77874,0.53684,0.339586,0.00478289,0.0131171
7.9,7.2,0.773352,0.531042,0.33499,0.00471815,0.0136682
7.9,7.3,0.76781,0.525109,0.330427,0.00465389,0.0142134
7.9,7.4,0.762118,0.519048,0.325904,0.00459018,0.0147518
7.9,7.5,0.756282,0.512865,0.321426,0.00452711,0.0152828
7.9,7.6,0.750303,0.506569,0.316997,0.00446474,0.0158057
7.9,7.7,0.744188,0.500164,0.312622,0.00440312,0.0163198
7.9,7.8,0.737939,0.493659,0.308303,0.00434229,0.0168246
7.9,7.9,0.731562,0.48706,0.304044,0.0042823,0.0173197
7.9,8,0.725059,0.480373,0.299847,0.00422318,0.0178046
7.9,8.1,0.718437,0.473607,0.295712,0.00416495,0.0182791
7.9,8.2,0.711698,0.466766,0.291643,0.00410764,0.0187428
7.9,8.3,0.704848,0.459859,0.28764,0.00405126,0.0191955
7.9,8.4,0.69789,0.452892,0.283704,0.00399582,0.019637
7.9,8.5,0.69083,0.445872,0.279835,0.00394133,0.0200672
7.9,8.6,0.683671,0.438805,0.276034,0.00388779,0.0204859
7.9,8.7,0.67642,0.431698,0.2723,0.0038352,0.020893
7.9,8.8,0.669079,0.424557,0.268634,0.00378356,0.0212884
7.9,8.9,0.661653,0.417388,0.265034,0.00373287,0.0216722
7.9,9,0.654148,0.410199,0.261502,0.00368312,0.0220443
7.9,9.1,0.646567,0.402995,0.258036,0.0036343,0.0224047
7.9,9.2,0.638916,0.395782,0.254635,0.0035864,0.0227535
7.9,9.3,0.631199,0.388566,0.251299,0.00353941,0.0230906
7.9,9.4,0.623421,0.381353,0.248026,0.00349332,0.0234162
7.9,9.5,0.615585,0.374148,0.244817,0.00344811,0.0237304
7.9,9.6,0.607698,0.366957,0.241669,0.00340378,0.0240331
7.9,9.7,0.599762,0.359786,0.238582,0.0033603,0.0243246
7.9,9.8,0.591784,0.352639,0.235555,0.00331766,0.0246049
7.9,9.9,0.583767,0.345522,0.232586,0.00327586,0.0248741
7.9,10,0.575715,0.338439,0.229676,0.00323486,0.0251324
7.9,10.1,0.567634,0.331395,0.226821,0.00319466,0.0253799
7.9,10.2,0.559528,0.324394,0.224022,0.00315523,0.0256167
7.9,10.3,0.5514,0.317441,0.221277,0.00311656,0.0258429
7.9,10.4,0.543256,0.310541,0.218586,0.00307868,0.0260592
7.9,10.5,0.5351,0.303696,0.215951,0.00304158,0.0262119
7.9,10.6,0.526935,0.296911,0.21331,0.00300436,0.0132878
7.9,10.7,0.526935,0.296911,0.197551,0.00278241,0
8,-2,0.522251,0.293049,0.201715,0.00276322,0
8,-1.9,0.522251,0.293049,0.217837,0.00298407,-0.0132034
8,-1.8,0.530344,0.299735,0.220498,0.00302049,-0.0260429
8,-1.7,0.538428,0.30648,0.223152,0.00305685,-0.0258916
8,-1.6,0.546499,0.313281,0.225862,0.003094,-0.0256756
8,-1.5,0.554555,0.320132,0.228623,0.00313182,-0.0254498
8,-1.4,0.562589,0.32703,0.231438,0.00317037,-0.0252134
8,-1.3,0.570598,0.333971,0.234307,0.00320968,-0.0249665
8,-1.2,0.578578,0.34095,0.237231,0.00324973,-0.024709
8,-1.1,0.586524,0.347962,0.240211,0.00329055,-0.0244407
8,-1,0.594431,0.355004,0.243248,0.00333215,-0.0241615
8,-0.9,0.602296,0.362069,0.246343,0.00337455,-0.0238713
8,-0.8,0.610114,0.369153,0.249497,0.00341775,-0.0235699
8,-0.7,0.617879,0.376251,0.25271,0.00346177,-0.0232574
8,-0.6,0.625589,0.383357,0.255984,0.00350662,-0.0229336
8,-0.5,0.633237,0.390466,0.25932,0.00355231,-0.0225984
8,-0.4,0.640821,0.397572,0.262717,0.00359885,-0.0222519
8,-0.3,0.648334,0.404668,0.266177,0.00364625,-0.0218939
8,-0.2,0.655772,0.41175,0.2697,0.00369451,-0.0215245
8,-0.1,0.663132,0.418811,0.273286,0.00374364,-0.0211437
8,1.11022e-16,0.670407,0.425845,0.276936,0.00379364,-0.0207515
8,0.1,0.677595,0.432846,0.28065,0.00384451,-0.0203479
8,0.2,0.68469,0.439807,0.284428,0.00389626,-0.0199331
8,0.3,0.691687,0.446722,0.288268,0.00394887,-0.0195071
8,0.4,0.698583,0.453584,0.292172,0.00400235,-0.0190701
8,0.5,0.705372,0.460387,0.296138,0.00405667,-0.0186223
8,0.6,0.712051,0.467124,0.300165,0.00411183,-0.0181639
8,0.7,0.718615,0.473788,0.304251,0.00416781,-0.017695
8,0.8,0.725059,0.480373,0.308396,0.00422458,-0.0172161
8,0.9,0.73138,0.486873,0.312596,0.00428212,-0.0167275
8,1,0.737573,0.493279,0.316849,0.00434039,-0.0162296
8,1.1,0.743635,0.499587,0.321153,0.00439934,-0.0157228
8,1.2,0.74956,0.505788,0.325503,0.00445894,-0.0152077
8,1.3,0.755344,0.511876,0.329896,0.00451912,-0.0146849
8,1.4,0.760985,0.517845,0.334328,0.00457982,-0.0141551
8,1.5,0.766478,0.523687,0.338791,0.00464096,-0.0136189
8,1.6,0.771819,0.529398,0.343282,0.00470248,-0.0130772
8,1.7,0.777004,0.534969,0.347792,0.00476426,-0.012531
8,1.8,0.782031,0.540395,0.352314,0.0048262,-0.0119811
8,1.9,0.786894,0.545669,0.35684,0.0048882,-0.0114286
8,2,0.791592,0.550786,0.36136,0.00495012,-0.0108747
8,2.1,0.79612,0.555739,0.365864,0.00501183,-0.0103205
8,2.2,0.800475,0.560523,0.370342,0.00507316,-0.00976737
8,2.3,0.804655,0.565132,0.37478,0.00513396,-0.00921651
8,2.4,0.808656,0.569559,0.379166,0.00519404,-0.00866931
8,2.5,0.812476,0.573801,0.383486,0.00525322,-0.00812713
8,2.6,0.816111,0.577851,0.387724,0.00531128,-0.00759133
8,2.7,0.819559,0.581706,0.391866,0.00536802,-0.00706323
8,2.8,0.822817,0.585359,0.395895,0.0054232,-0.00654413
8,2.9,0.825884,0.588807,0.399793,0.0054766,-0.0060352
8,3,0.828756,0.592045,0.403543,0.00552797,-0.00553752
8,3.1,0.831432,0.59507,0.407126,0.00557706,-0.00505201
8,3.2,0.83391,0.597876,0.410525,0.00562362,-0.00457939
8,3.3,0.836188,0.600462,0.413721,0.0056674,-0.00412018
8,3.4,0.838265,0.602823,0.416697,0.00570816,-0.00367462
8,3.5,0.840138,0.604957,0.419433,0.00574565,-0.00324271
8,3.6,0.841806,0.606861,0.421914,0.00577963,-0.00282412
8,3.7,0.843269,0.608532,0.424124,0.0058099,-0.00241823
8,3.8,0.844525,0.609968,0.426047,0.00583625,-0.00202413
8,3.9,0.845573,0.611168,0.427672,0.0058585,-0.00164059
8,4,0.846412,0.61213,0.428986,0.0058765,-0.0012661
8,4.1,0.847042,0.612852,0.429979,0.00589011,-0.000898947
8,4.2,0.847462,0.613334,0.430646,0.00589924,-0.000537173
8,4.3,0.847672,0.613576,0.430981,0.00590383,-0.00017869
8,4.4,0.847672,0.613576,0.430981,0.00590383,0.000178684
8,4.5,0.847462,0.613334,0.430646,0.00589924,0.000537167
8,4.6,0.847042,0.612852,0.429979,0.00589011,0.000898942
