0.25,0.04,1.11685e-06
0.26,0.04,1.42691e-06
0.27,0.04,1.80491e-06
0.28,0.04,2.26033e-06
0.29,0.04,2.8025e-06
0.3,0.04,3.44013e-06
0.31,0.04,4.18083e-06
0.32,0.04,5.03046e-06
0.33,0.04,5.99251e-06
0.34,0.04,7.06753e-06
0.35,0.04,8.25245e-06
0.36,0.04,9.54016e-06
0.37,0.04,1.09191e-05
0.38,0.04,1.23729e-05
0.39,0.04,1.38809e-05
0.4,0.04,1.54176e-05
0.41,0.04,1.69541e-05
0.42,0.04,1.84582e-05
0.43,0.04,1.98958e-05
0.44,0.04,2.1232e-05
0.45,0.04,2.24325e-05
0.46,0.04,2.3465e-05
0.47,0.04,2.43008e-05
0.48,0.04,2.4916e-05
0.49,0.04,2.52926e-05
0.5,0.04,2.54193e-05
0.51,0.04,2.52926e-05
0.52,0.04,2.4916e-05
0.53,0.04,2.43008e-05
0.54,0.04,2.3465e-05
0.55,0.04,2.24325e-05
0.56,0.04,2.1232e-05
0.57,0.04,1.98958e-05
0.58,0.04,1.84582e-05
0.59,0.04,1.69541e-05
0.6,0.04,1.54176e-05
0.61,0.04,1.38809e-05
0.62,0.04,1.23729e-05
0.63,0.04,1.09191e-05
0.64,0.04,9.54016e-06
0.65,0.04,8.25245e-06
0.66,0.04,7.06753e-06
0.67,0.04,5.99251e-06
0.68,0.04,5.03046e-06
0.69,0.04,4.18083e-06
0.7,0.04,3.44013e-06
0.71,0.04,2.8025e-06
0.72,0.04,2.26033e-06
0.73,0.04,1.80491e-06
0.74,0.04,1.42691e-06
0.75,0.04,1.11685e-06
0.76,0.04,8.65464e-07
0.77,0.04,6.63989e-07
0.78,0.04,5.04348e-07
0.79,0.04,3.79277e-07
0.8,0.04,2.82383e-07
0.81,0.04,2.08151e-07
0.82,0.04,1.51907e-07
0.83,0.04,1.09757e-07
0.84,0.04,7.85131e-08
0.85,0.04,5.56046e-08
0.86,0.04,3.89885e-08
0.87,0.04,2.70657e-08
0.88,0.04,1.86019e-08
0.89,0.04,1.26577e-08
0.9,0.04,8.52724e-09
0.91,0.04,5.68747e-09
0.92,0.04,3.75567e-09
0.93,0.04,2.45534e-09
0.94,0.04,1.58926e-09
0.95,0.04,1.01843e-09
0.96,0.04,6.46143e-10
0.97,0.04,4.05865e-10
0.98,0.04,2.52402e-10
0.99,0.04,1.55403e-10
1,0.04,9.47291e-11

0,0.05,1.49309e-10
0.01,0.05,2.44942e-10
0.02,0.05,3.97829e-10
0.03,0.05,6.39714e-10
0.04,0.05,1.01843e-09
0.05,0.05,1.60523e-09
0.06,0.05,2.50494e-09
0.07,0.05,3.87004e-09
0.08,0.05,5.91958e-09
0.09,0.05,8.96444e-09
0.1,0.05,1.34404e-08
0.11,0.05,1.99507e-08
0.12,0.05,2.93199e-08
0.13,0.05,4.26602e-08
0.14,0.05,6.14526e-08
0.15,0.05,8.76425e-08
0.16,0.05,1.2375e-07
0.17,0.05,1.72996e-07
0.18,0.05,2.39431e-07
0.19,0.05,3.28083e-07
0.2,0.05,4.45085e-07
0.21,0.05,5.97806e-07
0.22,0.05,7.94939e-07
0.23,0.05,1.04656e-06
0.24,0.05,1.36412e-06
0.25,0.05,1.76035e-06
0.26,0.05,2.24906e-06
0.27,0.05,2.84485e-06
0.28,0.05,3.56267e-06
0.29,0.05,4.41722e-06
0.3,0.05,5.42225e-06
0.31,0.05,6.58972e-06
0.32,0.05,7.92887e-06
0.33,0.05,9.44524e-06
0.34,0.05,1.11396e-05
0.35,0.05,1.30073e-05
0.36,0.05,1.5037e-05
0.37,0.05,1.72103e-05
0.38,0.05,1.95019e-05
0.39,0.05,2.18786e-05
0.4,0.05,2.43008e-05
0.41,0.05,2.67226e-05
0.42,0.05,2.90934e-05
0.43,0.05,3.13593e-05
0.44,0.05,3.34653e-05
0.45,0.05,3.53575e-05
0.46,0.05,3.69849e-05
0.47,0.05,3.83023e-05
0.48,0.05,3.9272e-05
0.49,0.05,3.98655e-05
0.5,0.05,4.00653e-05
0.51,0.05,3.98655e-05
0.52,0.05,3.9272e-05
0.53,0.05,3.83023e-05
0.54,0.05,3.69849e-05
0.55,0.05,3.53575e-05
0.56,0.05,3.34653e-05
0.57,0.05,3.13593e-05
0.58,0.05,2.90934e-05
0.59,0.05,2.67226e-05
0.6,0.05,2.43008e-05
0.61,0.05,2.18786e-05
0.62,0.05,1.95019e-05
0.63,0.05,1.72103e-05
0.64,0.05,1.5037e-05
0.65,0.05,1.30073e-05
0.66,0.05,1.11396e-05
0.67,0.05,9.44524e-06
0.68,0.05,7.92887e-06
0.69,0.05,6.58972e-06
0.7,0.05,5.42225e-06
0.71,0.05,4.41722e-06
0.72,0.05,3.56267e-06
0.73,0.05,2.84485e-06
0.74,0.05,2.24906e-06
0.75,0.05,1.76035e-06
0.76,0.05,1.36412e-06
0.77,0.05,1.04656e-06
