i,j,r,theta,Gamma3_0_0_0,Gamma3_0_0_1,Gamma3_0_0_2,Gamma3_0_1_0,Gamma3_0_1_1,Gamma3_0_1_2,Gamma3_0_2_0,Gamma3_0_2_1,Gamma3_0_2_2,Gamma3_1_0_0,Gamma3_1_0_1,Gamma3_1_0_2,Gamma3_1_1_0,Gamma3_1_1_1,Gamma3_1_1_2,Gamma3_1_2_0,Gamma3_1_2_1,Gamma3_1_2_2,Gamma3_2_0_0,Gamma3_2_0_1,Gamma3_2_0_2,Gamma3_2_1_0,Gamma3_2_1_1,Gamma3_2_1_2,Gamma3_2_2_0,Gamma3_2_2_1,Gamma3_2_2_2
12,77,2.96,2.41903,-0.216264,-0.0435637,0.0435637,0.0435637,1.17265,1.17265,1.17265,1.17265,0.506836,0.01193,0.321133,-0.321133,-0.321133,0.0435637,0.0435637,0.0435637,0.0435637,-0.539736,0,0,0,0,0,0,0,0,0
12,78,2.96,2.45044,-0.217141,-0.0430149,0.0430149,0.0430149,1.16946,1.16946,1.16946,1.16946,0.470039,0.0117797,0.32026,-0.32026,-0.32026,0.0430149,0.0430149,0.0430149,0.0430149,-0.531099,0,0,0,0,0,0,0,0,0
12,79,2.96,2.48186,-0.218003,-0.0423011,0.0423011,0.0423011,1.16633,1.16633,1.16633,1.16633,0.433806,0.0115843,0.319402,-0.319402,-0.319402,0.0423011,0.0423011,0.0423011,0.0423011,-0.520515,0,0,0,0,0,0,0,0,0
12,80,2.96,2.51327,-0.218847,-0.0414265,0.0414265,0.0414265,1.16326,1.16326,1.16326,1.16326,0.398273,0.0113447,0.318562,-0.318562,-0.318562,0.0414265,0.0414265,0.0414265,0.0414265,-0.508059,0,0,0,0,0,0,0,0,0
12,81,2.96,2.54469,-0.219669,-0.0403955,0.0403955,0.0403955,1.16027,1.16027,1.16027,1.16027,0.363575,0.0110624,0.317743,-0.317743,-0.317743,0.0403955,0.0403955,0.0403955,0.0403955,-0.49381,0,0,0,0,0,0,0,0,0
12,82,2.96,2.57611,-0.220467,-0.0392132,0.0392132,0.0392132,1.15737,1.15737,1.15737,1.15737,0.329842,0.0107386,0.316949,-0.316949,-0.316949,0.0392132,0.0392132,0.0392132,0.0392132,-0.477849,0,0,0,0,0,0,0,0,0
12,83,2.96,2.60752,-0.221238,-0.0378853,0.0378853,0.0378853,1.15457,1.15457,1.15457,1.15457,0.297199,0.010375,0.316182,-0.316182,-0.316182,0.0378853,0.0378853,0.0378853,0.0378853,-0.460262,0,0,0,0,0,0,0,0,0
12,84,2.96,2.63894,-0.221979,-0.0364175,0.0364175,0.0364175,1.15187,1.15187,1.15187,1.15187,0.265764,0.00997303,0.315444,-0.315444,-0.315444,0.0364175,0.0364175,0.0364175,0.0364175,-0.441136,0,0,0,0,0,0,0,0,0
12,85,2.96,2.67035,-0.222688,-0.0348164,0.0348164,0.0348164,1.1493,1.1493,1.1493,1.1493,0.235652,0.00953457,0.314738,-0.314738,-0.314738,0.0348164,0.0348164,0.0348164,0.0348164,-0.42056,0,0,0,0,0,0,0,0,0
12,86,2.96,2.70177,-0.223362,-0.0330887,0.0330887,0.0330887,1.14685,1.14685,1.14685,1.14685,0.206969,0.00906141,0.314066,-0.314066,-0.314066,0.0330887,0.0330887,0.0330887,0.0330887,-0.398624,0,0,0,0,0,0,0,0,0
12,87,2.96,2.73319,-0.224,-0.0312413,0.0312413,0.0312413,1.14453,1.14453,1.14453,1.14453,0.179816,0.00855552,0.313432,-0.313432,-0.313432,0.0312413,0.0312413,0.0312413,0.0312413,-0.37542,0,0,0,0,0,0,0,0,0
12,88,2.96,2.7646,-0.224598,-0.0292818,0.0292818,0.0292818,1.14235,1.14235,1.14235,1.14235,0.154289,0.00801889,0.312836,-0.312836,-0.312836,0.0292818,0.0292818,0.0292818,0.0292818,-0.351039,0,0,0,0,0,0,0,0,0
12,89,2.96,2.79602,-0.225156,-0.0272177,0.0272177,0.0272177,1.14032,1.14032,1.14032,1.14032,0.130477,0.00745363,0.31228,-0.31228,-0.31228,0.0272177,0.0272177,0.0272177,0.0272177,-0.325573,0,0,0,0,0,0,0,0,0
12,90,2.96,2.82743,-0.225672,-0.0250569,0.0250569,0.0250569,1.13845,1.13845,1.13845,1.13845,0.108459,0.00686189,0.311768,-0.311768,-0.311768,0.0250569,0.0250569,0.0250569,0.0250569,-0.299114,0,0,0,0,0,0,0,0,0
12,91,2.96,2.85885,-0.226142,-0.0228076,0.0228076,0.0228076,1.13674,1.13674,1.13674,1.13674,0.0883121,0.00624591,0.311299,-0.311299,-0.311299,0.0228076,0.0228076,0.0228076,0.0228076,-0.271755,0,0,0,0,0,0,0,0,0
12,92,2.96,2.89027,-0.226568,-0.0204781,0.0204781,0.0204781,1.13519,1.13519,1.13519,1.13519,0.0701029,0.00560797,0.310875,-0.310875,-0.310875,0.0204781,0.0204781,0.0204781,0.0204781,-0.243586,0,0,0,0,0,0,0,0,0
12,93,2.96,2.92168,-0.226946,-0.0180768,0.0180768,0.0180768,1.13382,1.13382,1.13382,1.13382,0.0538925,0.00495038,0.310499,-0.310499,-0.310499,0.0180768,0.0180768,0.0180768,0.0180768,-0.214701,0,0,0,0,0,0,0,0,0
12,94,2.96,2.9531,-0.227276,-0.0156125,0.0156125,0.0156125,1.13262,1.13262,1.13262,1.13262,0.0397346,0.00427552,0.31017,-0.31017,-0.31017,0.0156125,0.0156125,0.0156125,0.0156125,-0.185188,0,0,0,0,0,0,0,0,0
12,95,2.96,2.98451,-0.227558,-0.0130939,0.0130939,0.0130939,1.13159,1.13159,1.13159,1.13159,0.0276759,0.00358578,0.30989,-0.30989,-0.30989,0.0130939,0.0130939,0.0130939,0.0130939,-0.15514,0,0,0,0,0,0,0,0,0
12,96,2.96,3.01593,-0.227789,-0.0105298,0.0105298,0.0105298,1.13075,1.13075,1.13075,1.13075,0.0177557,0.00288362,0.30966,-0.30966,-0.30966,0.0105298,0.0105298,0.0105298,0.0105298,-0.124646,0,0,0,0,0,0,0,0,0
12,97,2.96,3.04734,-0.227969,-0.00792933,0.00792933,0.00792933,1.1301,1.1301,1.1301,1.1301,0.0100065,0.00217147,0.30948,-0.30948,-0.30948,0.00792933,0.00792933,0.00792933,0.00792933,-0.0937958,0,0,0,0,0,0,0,0,0
12,98,2.96,3.07876,-0.228098,-0.00530146,0.00530146,0.00530146,1.12963,1.12963,1.12963,1.12963,0.00445331,0.00145182,0.309351,-0.309351,-0.309351,0.00530146,0.00530146,0.00530146,0.00530146,-0.0626786,0,0,0,0,0,0,0,0,0
12,99,2.96,3.11018,-0.228176,-0.00265531,0.00265531,0.00265531,1.12934,1.12934,1.12934,1.12934,0.00111423,0.000727163,0.309274,-0.309274,-0.309274,0.00265531,0.00265531,0.00265531,0.00265531,-0.0313837,0,0,0,0,0,0,0,0,0
12,100,2.96,3.14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,3.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,3.04,0.0314159,-0.21177,0.0025285,-0.0025285,-0.0025285,1.20126,1.20126,1.20126,1.20126,0.00118518,-0.000636645,0.302463,-0.302463,-0.302463,-0.0025285,-0.0025285,-0.0025285,-0.0025285,0.0313831,0,0,0,0,0,0,0,0,0
13,2,3.04,0.0628319,-0.211698,0.00504822,-0.00504822,-0.00504822,1.20155,1.20155,1.20155,1.20155,0.00473687,-0.00127108,0.302536,-0.302536,-0.302536,-0.00504822,-0.00504822,-0.00504822,-0.00504822,0.0626754,0,0,0,0,0,0,0,0,0
13,3,3.04,0.0942478,-0.211578,0.00755041,-0.00755041,-0.00755041,1.20203,1.20203,1.20203,1.20203,0.0106435,-0.0019011,0.302655,-0.302655,-0.302655,-0.00755041,-0.00755041,-0.00755041,-0.00755041,0.0937858,0,0,0,0,0,0,0,0,0
13,4,3.04,0.125664,-0.21141,0.0100263,-0.0100263,-0.0100263,1.20269,1.20269,1.20269,1.20269,0.0188857,-0.00252451,0.302823,-0.302823,-0.302823,-0.0100263,-0.0100263,-0.0100263,-0.0100263,0.124623,0,0,0,0,0,0,0,0,0
13,5,3.04,0.15708,-0.211194,0.0124673,-0.0124673,-0.0124673,1.20354,1.20354,1.20354,1.20354,0.0294366,-0.00313912,0.303037,-0.303037,-0.303037,-0.0124673,-0.0124673,-0.0124673,-0.0124673,0.155096,0,0,0,0,0,0,0,0,0
13,6,3.04,0.188496,-0.210933,0.0148648,-0.0148648,-0.0148648,1.20458,1.20458,1.20458,1.20458,0.0422615,-0.00374278,0.303298,-0.303298,-0.303298,-0.0148648,-0.0148648,-0.0148648,-0.0148648,0.185114,0,0,0,0,0,0,0,0,0
13,7,3.04,0.219911,-0.210626,0.0172102,-0.0172102,-0.0172102,1.20579,1.20579,1.20579,1.20579,0.0573179,-0.00433333,0.303604,-0.303604,-0.303604,-0.0172102,-0.0172102,-0.0172102,-0.0172102,0.214584,0,0,0,0,0,0,0,0,0
13,8,3.04,0.251327,-0.210273,0.0194953,-0.0194953,-0.0194953,1.20718,1.20718,1.20718,1.20718,0.074556,-0.00490867,0.303954,-0.303954,-0.303954,-0.0194953,-0.0194953,-0.0194953,-0.0194953,0.243415,0,0,0,0,0,0,0,0,0
13,9,3.04,0.282743,-0.209878,0.0217116,-0.0217116,-0.0217116,1.20875,1.20875,1.20875,1.20875,0.0939181,-0.0054667,0.304348,-0.304348,-0.304348,-0.0217116,-0.0217116,-0.0217116,-0.0217116,0.271514,0,0,0,0,0,0,0,0,0
13,10,3.04,0.314159,-0.20944,0.0238511,-0.0238511,-0.0238511,1.21048,1.21048,1.21048,1.21048,0.115339,-0.0060054,0.304785,-0.304785,-0.304785,-0.0238511,-0.0238511,-0.0238511,-0.0238511,0.298788,0,0,0,0,0,0,0,0,0
13,11,3.04,0.345575,-0.20896,0.0259058,-0.0259058,-0.0259058,1.21238,1.21238,1.21238,1.21238,0.138747,-0.00652276,0.305262,-0.305262,-0.305262,-0.0259058,-0.0259058,-0.0259058,-0.0259058,0.325146,0,0,0,0,0,0,0,0,0
13,12,3.04,0.376991,-0.208442,0.027868,-0.027868,-0.027868,1.21443,1.21443,1.21443,1.21443,0.164061,-0.00701682,0.305779,-0.305779,-0.305779,-0.027868,-0.027868,-0.027868,-0.027868,0.350495,0,0,0,0,0,0,0,0,0
13,13,3.04,0.408407,-0.207885,0.0297302,-0.0297302,-0.0297302,1.21663,1.21663,1.21663,1.21663,0.191194,-0.00748571,0.306333,-0.306333,-0.306333,-0.0297302,-0.0297302,-0.0297302,-0.0297302,0.374743,0,0,0,0,0,0,0,0,0
13,14,3.04,0.439823,-0.207292,0.0314851,-0.0314851,-0.0314851,1.21898,1.21898,1.21898,1.21898,0.220052,-0.00792757,0.306923,-0.306923,-0.306923,-0.0314851,-0.0314851,-0.0314851,-0.0314851,0.397797,0,0,0,0,0,0,0,0,0
13,15,3.04,0.471239,-0.206666,0.0331257,-0.0331257,-0.0331257,1.22146,1.22146,1.22146,1.22146,0.250534,-0.00834065,0.307547,-0.307547,-0.307547,-0.0331257,-0.0331257,-0.0331257,-0.0331257,0.419565,0,0,0,0,0,0,0,0,0
13,16,3.04,0.502655,-0.206007,0.0346453,-0.0346453,-0.0346453,1.22406,1.22406,1.22406,1.22406,0.282531,-0.00872326,0.308204,-0.308204,-0.308204,-0.0346453,-0.0346453,-0.0346453,-0.0346453,0.439959,0,0,0,0,0,0,0,0,0
13,17,3.04,0.534071,-0.205318,0.0360375,-0.0360375,-0.0360375,1.22679,1.22679,1.22679,1.22679,0.31593,-0.0090738,0.308889,-0.308889,-0.308889,-0.0360375,-0.0360375,-0.0360375,-0.0360375,0.458888,0,0,0,0,0,0,0,0,0
13,18,3.04,0.565487,-0.204602,0.0372963,-0.0372963,-0.0372963,1.22962,1.22962,1.22962,1.22962,0.350608,-0.00939075,0.309603,-0.309603,-0.309603,-0.0372963,-0.0372963,-0.0372963,-0.0372963,0.476264,0,0,0,0,0,0,0,0,0
13,19,3.04,0.596903,-0.203861,0.0384161,-0.0384161,-0.0384161,1.23255,1.23255,1.23255,1.23255,0.386439,-0.00967269,0.310341,-0.310341,-0.310341,-0.0384161,-0.0384161,-0.0384161,-0.0384161,0.492003,0,0,0,0,0,0,0,0,0
13,20,3.04,0.628319,-0.203098,0.0393916,-0.0393916,-0.0393916,1.23557,1.23557,1.23557,1.23557,0.423292,-0.00991831,0.311101,-0.311101,-0.311101,-0.0393916,-0.0393916,-0.0393916,-0.0393916,0.506021,0,0,0,0,0,0,0,0,0
13,21,3.04,0.659734,-0.202315,0.040218,-0.040218,-0.040218,1.23867,1.23867,1.23867,1.23867,0.461027,-0.0101264,0.311881,-0.311881,-0.311881,-0.040218,-0.040218,-0.040218,-0.040218,0.518238,0,0,0,0,0,0,0,0,0
13,22,3.04,0.69115,-0.201515,0.0408912,-0.0408912,-0.0408912,1.24183,1.24183,1.24183,1.24183,0.499502,-0.0102959,0.312677,-0.312677,-0.312677,-0.0408912,-0.0408912,-0.0408912,-0.0408912,0.528579,0,0,0,0,0,0,0,0,0
13,23,3.04,0.722566,-0.200702,0.0414074,-0.0414074,-0.0414074,1.24505,1.24505,1.24505,1.24505,0.53857,-0.0104259,0.313487,-0.313487,-0.313487,-0.0414074,-0.0414074,-0.0414074,-0.0414074,0.536971,0,0,0,0,0,0,0,0,0
13,24,3.04,0.753982,-0.199877,0.0417632,-0.0417632,-0.0417632,1.24831,1.24831,1.24831,1.24831,0.57808,-0.0105155,0.314308,-0.314308,-0.314308,-0.0417632,-0.0417632,-0.0417632,-0.0417632,0.543349,0,0,0,0,0,0,0,0,0
13,25,3.04,0.785398,-0.199045,0.0419561,-0.0419561,-0.0419561,1.2516,1.2516,1.2516,1.2516,0.617878,-0.010564,0.315137,-0.315137,-0.315137,-0.0419561,-0.0419561,-0.0419561,-0.0419561,0.54765,0,0,0,0,0,0,0,0,0
13,26,3.04,0.816814,-0.198209,0.041984,-0.041984,-0.041984,1.25491,1.25491,1.25491,1.25491,0.657807,-0.010571,0.31597,-0.31597,-0.31597,-0.041984,-0.041984,-0.041984,-0.041984,0.549822,0,0,0,0,0,0,0,0,0
13,27,3.04,0.84823,-0.197371,0.0418454,-0.0418454,-0.0418454,1.25822,1.25822,1.25822,1.25822,0.697708,-0.0105362,0.316804,-0.316804,-0.316804,-0.0418454,-0.0418454,-0.0418454,-0.0418454,0.549816,0,0,0,0,0,0,0,0,0
13,28,3.04,0.879646,-0.196536,0.0415397,-0.0415397,-0.0415397,1.26152,1.26152,1.26152,1.26152,0.73742,-0.0104592,0.317636,-0.317636,-0.317636,-0.0415397,-0.0415397,-0.0415397,-0.0415397,0.547595,0,0,0,0,0,0,0,0,0
13,29,3.04,0.911062,-0.195707,0.0410667,-0.0410667,-0.0410667,1.2648,1.2648,1.2648,1.2648,0.776783,-0.0103401,0.318462,-0.318462,-0.318462,-0.0410667,-0.0410667,-0.0410667,-0.0410667,0.543127,0,0,0,0,0,0,0,0,0
13,30,3.04,0.942478,-0.194886,0.0404271,-0.0404271,-0.0404271,1.26805,1.26805,1.26805,1.26805,0.815634,-0.010179,0.319279,-0.319279,-0.319279,-0.0404271,-0.0404271,-0.0404271,-0.0404271,0.536393,0,0,0,0,0,0,0,0,0
13,31,3.04,0.973894,-0.194078,0.0396222,-0.0396222,-0.0396222,1.27125,1.27125,1.27125,1.27125,0.853813,-0.00997637,0.320084,-0.320084,-0.320084,-0.0396222,-0.0396222,-0.0396222,-0.0396222,0.527382,0,0,0,0,0,0,0,0,0
13,32,3.04,1.00531,-0.193286,0.038654,-0.038654,-0.038654,1.27438,1.27438,1.27438,1.27438,0.891161,-0.00973259,0.320873,-0.320873,-0.320873,-0.038654,-0.038654,-0.038654,-0.038654,0.516096,0,0,0,0,0,0,0,0,0
13,33,3.04,1.03673,-0.192513,0.0375254,-0.0375254,-0.0375254,1.27744,1.27744,1.27744,1.27744,0.927522,-0.00944843,0.321642,-0.321642,-0.321642,-0.0375254,-0.0375254,-0.0375254,-0.0375254,0.502547,0,0,0,0,0,0,0,0,0
13,34,3.04,1.06814,-0.191763,0.0362399,-0.0362399,-0.0362399,1.2804,1.2804,1.2804,1.2804,0.962741,-0.00912477,0.322389,-0.322389,-0.322389,-0.0362399,-0.0362399,-0.0362399,-0.0362399,0.48676,0,0,0,0,0,0,0,0,0
13,35,3.04,1.09956,-0.191039,0.034802,-0.034802,-0.034802,1.28327,1.28327,1.28327,1.28327,0.99667,-0.00876272,0.32311,-0.32311,-0.32311,-0.034802,-0.034802,-0.034802,-0.034802,0.468772,0,0,0,0,0,0,0,0,0
13,36,3.04,1.13097,-0.190345,0.0332166,-0.0332166,-0.0332166,1.28601,1.28601,1.28601,1.28601,1.02916,-0.00836354,0.323802,-0.323802,-0.323802,-0.0332166,-0.0332166,-0.0332166,-0.0332166,0.448635,0,0,0,0,0,0,0,0,0
13,37,3.04,1.16239,-0.189682,0.0314897,-0.0314897,-0.0314897,1.28863,1.28863,1.28863,1.28863,1.06008,-0.00792871,0.324462,-0.324462,-0.324462,-0.0314897,-0.0314897,-0.0314897,-0.0314897,0.426413,0,0,0,0,0,0,0,0,0
13,38,3.04,1.19381,-0.189056,0.0296277,-0.0296277,-0.0296277,1.29111,1.29111,1.29111,1.29111,1.08928,-0.00745988,0.325086,-0.325086,-0.325086,-0.0296277,-0.0296277,-0.0296277,-0.0296277,0.402182,0,0,0,0,0,0,0,0,0
13,39,3.04,1.22522,-0.188467,0.0276379,-0.0276379,-0.0276379,1.29344,1.29344,1.29344,1.29344,1.11665,-0.00695888,0.325672,-0.325672,-0.325672,-0.0276379,-0.0276379,-0.0276379,-0.0276379,0.376034,0,0,0,0,0,0,0,0,0
13,40,3.04,1.25664,-0.18792,0.0255282,-0.0255282,-0.0255282,1.2956,1.2956,1.2956,1.2956,1.14206,-0.0064277,0.326217,-0.326217,-0.326217,-0.0255282,-0.0255282,-0.0255282,-0.0255282,0.348074,0,0,0,0,0,0,0,0,0
13,41,3.04,1.28805,-0.187417,0.0233074,-0.0233074,-0.0233074,1.2976,1.2976,1.2976,1.2976,1.1654,-0.00586852,0.326718,-0.326718,-0.326718,-0.0233074,-0.0233074,-0.0233074,-0.0233074,0.318418,0,0,0,0,0,0,0,0,0
13,42,3.04,1.31947,-0.186959,0.0209845,-0.0209845,-0.0209845,1.2994,1.2994,1.2994,1.2994,1.18658,-0.00528365,0.327174,-0.327174,-0.327174,-0.0209845,-0.0209845,-0.0209845,-0.0209845,0.287195,0,0,0,0,0,0,0,0,0
13,43,3.04,1.35088,-0.18655,0.0185694,-0.0185694,-0.0185694,1.30102,1.30102,1.30102,1.30102,1.20549,-0.00467556,0.327581,-0.327581,-0.327581,-0.0185694,-0.0185694,-0.0185694,-0.0185694,0.254547,0,0,0,0,0,0,0,0,0
13,44,3.04,1.3823,-0.186192,0.0160725,-0.0160725,-0.0160725,1.30244,1.30244,1.30244,1.30244,1.22205,-0.00404685,0.327938,-0.327938,-0.327938,-0.0160725,-0.0160725,-0.0160725,-0.0160725,0.220627,0,0,0,0,0,0,0,0,0
13,45,3.04,1.41372,-0.185885,0.0135044,-0.0135044,-0.0135044,1.30365,1.30365,1.30365,1.30365,1.23618,-0.00340023,0.328243,-0.328243,-0.328243,-0.0135044,-0.0135044,-0.0135044,-0.0135044,0.185596,0,0,0,0,0,0,0,0,0
13,46,3.04,1.44513,-0.185633,0.0108763,-0.0108763,-0.0108763,1.30465,1.30465,1.30465,1.30465,1.24784,-0.00273853,0.328495,-0.328495,-0.328495,-0.0108763,-0.0108763,-0.0108763,-0.0108763,0.149625,0,0,0,0,0,0,0,0,0
13,47,3.04,1.47655,-0.185435,0.00819995,-0.00819995,-0.00819995,1.30543,1.30543,1.30543,1.30543,1.25696,-0.00206465,0.328692,-0.328692,-0.328692,-0.00819995,-0.00819995,-0.00819995,-0.00819995,0.112893,0,0,0,0,0,0,0,0,0
13,48,3.04,1.50796,-0.185293,0.00548704,-0.00548704,-0.00548704,1.306,1.306,1.306,1.306,1.2635,-0.00138157,0.328834,-0.328834,-0.328834,-0.00548704,-0.00548704,-0.00548704,-0.00548704,0.075585,0,0,0,0,0,0,0,0,0
13,49,3.04,1.53938,-0.185207,0.00274966,-0.00274966,-0.00274966,1.30633,1.30633,1.30633,1.30633,1.26744,-0.00069233,0.328919,-0.328919,-0.328919,-0.00274966,-0.00274966,-0.00274966,-0.00274966,0.0378896,0,0,0,0,0,0,0,0,0
13,50,3.04,1.5708,-0.185179,0,0,0,1.30645,1.30645,1.30645,1.30645,1.26875,0,0.328947,-0.328947,-0.328947,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,51,3.04,1.60221,-0.185207,-0.00274966,0.00274966,0.00274966,1.30633,1.30633,1.30633,1.30633,1.26744,0.00069233,0.328919,-0.328919,-0.328919,0.00274966,0.00274966,0.00274966,0.00274966,-0.0378896,0,0,0,0,0,0,0,0,0
13,52,3.04,1.63363,-0.185293,-0.00548704,0.00548704,0.00548704,1.306,1.306,1.306,1.306,1.2635,0.00138157,0.328834,-0.328834,-0.328834,0.00548704,0.00548704,0.00548704,0.00548704,-0.075585,0,0,0,0,0,0,0,0,0
13,53,3.04,1.66504,-0.185435,-0.00819995,0.00819995,0.00819995,1.30543,1.30543,1.30543,1.30543,1.25696,0.00206465,0.328692,-0.328692,-0.328692,0.00819995,0.00819995,0.00819995,0.00819995,-0.112893,0,0,0,0,0,0,0,0,0
13,54,3.04,1.69646,-0.185633,-0.0108763,0.0108763,0.0108763,1.30465,1.30465,1.30465,1.30465,1.24784,0.00273853,0.328495,-0.328495,-0.328495,0.0108763,0.0108763,0.0108763,0.0108763,-0.149625,0,0,0,0,0,0,0,0,0
13,55,3.04,1.72788,-0.185885,-0.0135044,0.0135044,0.0135044,1.30365,1.30365,1.30365,1.30365,1.23618,0.00340023,0.328243,-0.328243,-0.328243,0.0135044,0.0135044,0.0135044,0.0135044,-0.185596,0,0,0,0,0,0,0,0,0
13,56,3.04,1.75929,-0.186192,-0.0160725,0.0160725,0.0160725,1.30244,1.30244,1.30244,1.30244,1.22205,0.00404685,0.327938,-0.327938,-0.327938,0.0160725,0.0160725,0.0160725,0.0160725,-0.220627,0,0,0,0,0,0,0,0,0
13,57,3.04,1.79071,-0.18655,-0.0185694,0.0185694,0.0185694,1.30102,1.30102,1.30102,1.30102,1.20549,0.00467556,0.327581,-0.327581,-0.327581,0.0185694,0.0185694,0.0185694,0.0185694,-0.254547,0,0,0,0,0,0,0,0,0
13,58,3.04,1.82212,-0.186959,-0.0209845,0.0209845,0.0209845,1.2994,1.2994,1.2994,1.2994,1.18658,0.00528365,0.327174,-0.327174,-0.327174,0.0209845,0.0209845,0.0209845,0.0209845,-0.287195,0,0,0,0,0,0,0,0,0
13,59,3.04,1.85354,-0.187417,-0.0233074,0.0233074,0.0233074,1.2976,1.2976,1.2976,1.2976,1.1654,0.00586852,0.326718,-0.326718,-0.326718,0.0233074,0.0233074,0.0233074,0.0233074,-0.318418,0,0,0,0,0,0,0,0,0
13,60,3.04,1.88496,-0.18792,-0.0255282,0.0255282,0.0255282,1.2956,1.2956,1.2956,1.2956,1.14206,0.0064277,0.326217,-0.326217,-0.326217,0.0255282,0.0255282,0.0255282,0.0255282,-0.348074,0,0,0,0,0,0,0,0,0
13,61,3.04,1.91637,-0.188467,-0.0276379,0.0276379,0.0276379,1.29344,1.29344,1.29344,1.29344,1.11665,0.00695888,0.325672,-0.325672,-0.325672,0.0276379,0.0276379,0.0276379,0.0276379,-0.376034,0,0,0,0,0,0,0,0,0
13,62,3.04,1.94779,-0.189056,-0.0296277,0.0296277,0.0296277,1.29111,1.29111,1.29111,1.29111,1.08928,0.00745988,0.325086,-0.325086,-0.325086,0.0296277,0.0296277,0.0296277,0.0296277,-0.402182,0,0,0,0,0,0,0,0,0
13,63,3.04,1.9792,-0.189682,-0.0314897,0.0314897,0.0314897,1.28863,1.28863,1.28863,1.28863,1.06008,0.00792871,0.324462,-0.324462,-0.324462,0.0314897,0.0314897,0.0314897,0.0314897,-0.426413,0,0,0,0,0,0,0,0,0
13,64,3.04,2.01062,-0.190345,-0.0332166,0.0332166,0.0332166,1.28601,1.28601,1.28601,1.28601,1.02916,0.00836354,0.323802,-0.323802,-0.323802,0.0332166,0.0332166,0.0332166,0.0332166,-0.448635,0,0,0,0,0,0,0,0,0
13,65,3.04,2.04204,-0.191039,-0.034802,0.034802,0.034802,1.28327,1.28327,1.28327,1.28327,0.99667,0.00876272,0.32311,-0.32311,-0.32311,0.034802,0.034802,0.034802,0.034802,-0.468772,0,0,0,0,0,0,0,0,0
13,66,3.04,2.07345,-0.191763,-0.0362399,0.0362399,0.0362399,1.2804,1.2804,1.2804,1.2804,0.962741,0.00912477,0.322389,-0.322389,-0.322389,0.0362399,0.0362399,0.0362399,0.0362399,-0.48676,0,0,0,0,0,0,0,0,0
13,67,3.04,2.10487,-0.192513,-0.0375254,0.0375254,0.0375254,1.27744,1.27744,1.27744,1.27744,0.927522,0.00944843,0.321642,-0.321642,-0.321642,0.0375254,0.0375254,0.0375254,0.0375254,-0.502547,0,0,0,0,0,0,0,0,0
13,68,3.04,2.13628,-0.193286,-0.038654,0.038654,0.038654,1.27438,1.27438,1.27438,1.27438,0.891161,0.00973259,0.320873,-0.320873,-0.320873,0.038654,0.038654,0.038654,0.038654,-0.516096,0,0,0,0,0,0,0,0,0
13,69,3.04,2.1677,-0.194078,-0.0396222,0.0396222,0.0396222,1.27125,1.27125,1.27125,1.27125,0.853813,0.00997637,0.320084,-0.320084,-0.320084,0.0396222,0.0396222,0.0396222,0.0396222,-0.527382,0,0,0,0,0,0,0,0,0
13,70,3.04,2.19911,-0.194886,-0.0404271,0.0404271,0.0404271,1.26805,1.26805,1.26805,1.26805,0.815634,0.010179,0.319279,-0.319279,-0.319279,0.0404271,0.0404271,0.0404271,0.0404271,-0.536393,0,0,0,0,0,0,0,0,0
13,71,3.04,2.23053,-0.195707,-0.0410667,0.0410667,0.0410667,1.2648,1.2648,1.2648,1.2648,0.776783,0.0103401,0.318462,-0.318462,-0.318462,0.0410667,0.0410667,0.0410667,0.0410667,-0.543127,0,0,0,0,0,0,0,0,0
13,72,3.04,2.26195,-0.196536,-0.0415397,0.0415397,0.0415397,1.26152,1.26152,1.26152,1.26152,0.73742,0.0104592,0.317636,-0.317636,-0.317636,0.0415397,0.0415397,0.0415397,0.0415397,-0.547595,0,0,0,0,0,0,0,0,0
13,73,3.04,2.29336,-0.197371,-0.0418454,0.0418454,0.0418454,1.25822,1.25822,1.25822,1.25822,0.697708,0.0105362,0.316804,-0.316804,-0.316804,0.0418454,0.0418454,0.0418454,0.0418454,-0.549816,0,0,0,0,0,0,0,0,0
13,74,3.04,2.32478,-0.198209,-0.041984,0.041984,0.041984,1.25491,1.25491,1.25491,1.25491,0.657807,0.010571,0.31597,-0.31597,-0.31597,0.041984,0.041984,0.041984,0.041984,-0.549822,0,0,0,0,0,0,0,0,0
13,75,3.04,2.35619,-0.199045,-0.0419561,0.0419561,0.0419561,1.2516,1.2516,1.2516,1.2516,0.617878,0.010564,0.315137,-0.315137,-0.315137,0.0419561,0.0419561,0.0419561,0.0419561,-0.54765,0,0,0,0,0,0,0,0,0
13,76,3.04,2.38761,-0.199877,-0.0417632,0.0417632,0.0417632,1.24831,1.24831,1.24831,1.24831,0.57808,0.0105155,0.314308,-0.314308,-0.314308,0.0417632,0.0417632,0.0417632,0.0417632,-0.543349,0,0,0,0,0,0,0,0,0
